starting job
Sun Dec  7 19:54:41 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H100 80GB HBM3          On  |   00000000:06:00.0 Off |                   On |
| N/A   22C    P0             66W /  700W |     101MiB /  81559MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |              Shared Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                Shared BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0    9   0   0  |              15MiB /  9984MiB    | 16      0 |  1   0    1    0    1 |
|                  |               0MiB /  6185MiB    |           |                       |
+------------------+----------------------------------+-----------+-----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Running seed 10
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Seed 10 | Episode 0 | Reward -300.00 | Epsilon 0.9987
Seed 10 | Episode 29 | Reward -300.00 | Epsilon 0.7692
Seed 10 | Episode 30 | Reward -300.00 | Epsilon 0.7623
Seed 10 | Episode 31 | Reward -300.00 | Epsilon 0.7555
Seed 10 | Episode 32 | Reward -300.00 | Epsilon 0.7487
Seed 10 | Episode 33 | Reward -300.00 | Epsilon 0.7420
Seed 10 | Episode 34 | Reward -300.00 | Epsilon 0.7354
Seed 10 | Episode 35 | Reward -300.00 | Epsilon 0.7288
Seed 10 | Episode 36 | Reward 35.00 | Epsilon 0.7274
Seed 10 | Episode 37 | Reward -300.00 | Epsilon 0.7208
Seed 10 | Episode 38 | Reward -300.00 | Epsilon 0.7144
Seed 10 | Episode 39 | Reward -300.00 | Epsilon 0.7080
Seed 10 | Episode 40 | Reward -300.00 | Epsilon 0.7016
Seed 10 | Episode 41 | Reward 51.00 | Epsilon 0.7006
Seed 10 | Episode 42 | Reward -300.00 | Epsilon 0.6943
Seed 10 | Episode 43 | Reward -300.00 | Epsilon 0.6881
Seed 10 | Episode 44 | Reward -300.00 | Epsilon 0.6819
Seed 10 | Episode 45 | Reward -300.00 | Epsilon 0.6758
Seed 10 | Episode 46 | Reward -300.00 | Epsilon 0.6698
Seed 10 | Episode 47 | Reward -300.00 | Epsilon 0.6638
Seed 10 | Episode 48 | Reward -300.00 | Epsilon 0.6578
Seed 10 | Episode 49 | Reward -300.00 | Epsilon 0.6519
Seed 10 | Episode 50 | Reward -300.00 | Epsilon 0.6461
Seed 10 | Episode 51 | Reward -300.00 | Epsilon 0.6403
Seed 10 | Episode 52 | Reward -300.00 | Epsilon 0.6346
Seed 10 | Episode 53 | Reward -300.00 | Epsilon 0.6289
Seed 10 | Episode 54 | Reward -300.00 | Epsilon 0.6232
Seed 10 | Episode 55 | Reward -300.00 | Epsilon 0.6176
Seed 10 | Episode 56 | Reward -300.00 | Epsilon 0.6121
Seed 10 | Episode 57 | Reward -300.00 | Epsilon 0.6066
Seed 10 | Episode 58 | Reward -300.00 | Epsilon 0.6012
Seed 10 | Episode 59 | Reward -300.00 | Epsilon 0.5958
Seed 10 | Episode 60 | Reward -300.00 | Epsilon 0.5905
Seed 10 | Episode 61 | Reward -300.00 | Epsilon 0.5852
Seed 10 | Episode 62 | Reward -300.00 | Epsilon 0.5799
Seed 10 | Episode 63 | Reward -300.00 | Epsilon 0.5747
Seed 10 | Episode 64 | Reward -300.00 | Epsilon 0.5696
Seed 10 | Episode 65 | Reward -300.00 | Epsilon 0.5645
Seed 10 | Episode 66 | Reward -300.00 | Epsilon 0.5594
Seed 10 | Episode 67 | Reward -300.00 | Epsilon 0.5544
Seed 10 | Episode 68 | Reward -300.00 | Epsilon 0.5494
Seed 10 | Episode 69 | Reward -300.00 | Epsilon 0.5445
Seed 10 | Episode 70 | Reward -300.00 | Epsilon 0.5396
Seed 10 | Episode 71 | Reward -300.00 | Epsilon 0.5348
Seed 10 | Episode 72 | Reward -300.00 | Epsilon 0.5300
Seed 10 | Episode 73 | Reward -300.00 | Epsilon 0.5253
Seed 10 | Episode 74 | Reward -300.00 | Epsilon 0.5206
Seed 10 | Episode 75 | Reward -300.00 | Epsilon 0.5159
Seed 10 | Episode 76 | Reward -300.00 | Epsilon 0.5113
Seed 10 | Episode 77 | Reward -300.00 | Epsilon 0.5067
Seed 10 | Episode 78 | Reward -300.00 | Epsilon 0.5022
Seed 10 | Episode 79 | Reward -300.00 | Epsilon 0.4977
Seed 10 | Episode 80 | Reward -300.00 | Epsilon 0.4932
Seed 10 | Episode 81 | Reward -300.00 | Epsilon 0.4888
Seed 10 | Episode 82 | Reward -300.00 | Epsilon 0.4844
Seed 10 | Episode 83 | Reward -300.00 | Epsilon 0.4801
Seed 10 | Episode 84 | Reward -300.00 | Epsilon 0.4758
Seed 10 | Episode 85 | Reward -300.00 | Epsilon 0.4715
Seed 10 | Episode 86 | Reward -300.00 | Epsilon 0.4673
Seed 10 | Episode 87 | Reward -300.00 | Epsilon 0.4631
Seed 10 | Episode 88 | Reward -300.00 | Epsilon 0.4589
Seed 10 | Episode 89 | Reward -300.00 | Epsilon 0.4548
Seed 10 | Episode 90 | Reward -300.00 | Epsilon 0.4508
Seed 10 | Episode 91 | Reward -300.00 | Epsilon 0.4467
Seed 10 | Episode 92 | Reward -300.00 | Epsilon 0.4427
Seed 10 | Episode 93 | Reward -300.00 | Epsilon 0.4387
Seed 10 | Episode 94 | Reward -167.00 | Epsilon 0.4352
Seed 10 | Episode 95 | Reward -300.00 | Epsilon 0.4313
Seed 10 | Episode 96 | Reward -193.00 | Epsilon 0.4275
Seed 10 | Episode 97 | Reward -300.00 | Epsilon 0.4237
Seed 10 | Episode 98 | Reward -300.00 | Epsilon 0.4199
Seed 10 | Episode 99 | Reward -300.00 | Epsilon 0.4162
Seed 10 | Episode 100 | Reward -171.00 | Epsilon 0.4128
Seed 10 | Episode 101 | Reward -300.00 | Epsilon 0.4091
Seed 10 | Episode 102 | Reward -300.00 | Epsilon 0.4054
Seed 10 | Episode 103 | Reward -168.00 | Epsilon 0.4021
Seed 10 | Episode 104 | Reward -39.00 | Epsilon 0.4005
Seed 10 | Episode 105 | Reward -300.00 | Epsilon 0.3969
Seed 10 | Episode 106 | Reward -115.00 | Epsilon 0.3943
Seed 10 | Episode 107 | Reward -300.00 | Epsilon 0.3908
Seed 10 | Episode 108 | Reward -300.00 | Epsilon 0.3873
Seed 10 | Episode 109 | Reward -300.00 | Epsilon 0.3838
Seed 10 | Episode 110 | Reward -300.00 | Epsilon 0.3804
Seed 10 | Episode 111 | Reward -300.00 | Epsilon 0.3770
Seed 10 | Episode 112 | Reward -300.00 | Epsilon 0.3736
Seed 10 | Episode 113 | Reward -300.00 | Epsilon 0.3702
Seed 10 | Episode 114 | Reward -300.00 | Epsilon 0.3669
Seed 10 | Episode 115 | Reward -300.00 | Epsilon 0.3636
Seed 10 | Episode 116 | Reward 49.00 | Epsilon 0.3631
Seed 10 | Episode 117 | Reward -300.00 | Epsilon 0.3598
Seed 10 | Episode 118 | Reward -10.00 | Epsilon 0.3586
Seed 10 | Episode 119 | Reward -300.00 | Epsilon 0.3554
Seed 10 | Episode 120 | Reward -300.00 | Epsilon 0.3522
Seed 10 | Episode 121 | Reward 52.00 | Epsilon 0.3517
Seed 10 | Episode 122 | Reward 42.00 | Epsilon 0.3511
Seed 10 | Episode 123 | Reward -300.00 | Epsilon 0.3479
Seed 10 | Episode 124 | Reward -300.00 | Epsilon 0.3448
Seed 10 | Episode 125 | Reward -300.00 | Epsilon 0.3417
Seed 10 | Episode 126 | Reward -300.00 | Epsilon 0.3387
Seed 10 | Episode 127 | Reward -49.00 | Epsilon 0.3371
Seed 10 | Episode 128 | Reward -300.00 | Epsilon 0.3341
Seed 10 | Episode 129 | Reward -300.00 | Epsilon 0.3311
Seed 10 | Episode 130 | Reward -300.00 | Epsilon 0.3282
Seed 10 | Episode 131 | Reward 36.00 | Epsilon 0.3275
Seed 10 | Episode 132 | Reward -300.00 | Epsilon 0.3246
Seed 10 | Episode 133 | Reward 43.00 | Epsilon 0.3240
Seed 10 | Episode 134 | Reward 6.00 | Epsilon 0.3231
Seed 10 | Episode 135 | Reward 50.00 | Epsilon 0.3226
Seed 10 | Episode 136 | Reward -300.00 | Epsilon 0.3197
Seed 10 | Episode 137 | Reward 54.00 | Epsilon 0.3193
Seed 10 | Episode 138 | Reward -300.00 | Epsilon 0.3164
Seed 10 | Episode 139 | Reward -300.00 | Epsilon 0.3136
Seed 10 | Episode 140 | Reward -300.00 | Epsilon 0.3108
Seed 10 | Episode 141 | Reward -138.00 | Epsilon 0.3085
Seed 10 | Episode 142 | Reward -300.00 | Epsilon 0.3058
Seed 10 | Episode 143 | Reward -300.00 | Epsilon 0.3030
Seed 10 | Episode 144 | Reward -184.00 | Epsilon 0.3005
Seed 10 | Episode 145 | Reward -300.00 | Epsilon 0.2978
Seed 10 | Episode 146 | Reward -300.00 | Epsilon 0.2951
Seed 10 | Episode 147 | Reward -135.00 | Epsilon 0.2930
Seed 10 | Episode 148 | Reward 26.00 | Epsilon 0.2924
Seed 10 | Episode 149 | Reward -300.00 | Epsilon 0.2897
Seed 10 | Episode 150 | Reward -63.00 | Epsilon 0.2883
Seed 10 | Episode 151 | Reward -300.00 | Epsilon 0.2857
Seed 10 | Episode 152 | Reward -300.00 | Epsilon 0.2832
Seed 10 | Episode 153 | Reward 52.00 | Epsilon 0.2828
Seed 10 | Episode 154 | Reward -33.00 | Epsilon 0.2816
Seed 10 | Episode 155 | Reward -300.00 | Epsilon 0.2791
Seed 10 | Episode 156 | Reward -300.00 | Epsilon 0.2766
Seed 10 | Episode 157 | Reward -61.00 | Epsilon 0.2753
Seed 10 | Episode 158 | Reward 49.00 | Epsilon 0.2748
Seed 10 | Episode 159 | Reward 59.00 | Epsilon 0.2745
Seed 10 | Episode 160 | Reward 54.00 | Epsilon 0.2741
Seed 10 | Episode 161 | Reward 1.00 | Epsilon 0.2733
Seed 10 | Episode 162 | Reward 45.00 | Epsilon 0.2728
Seed 10 | Episode 163 | Reward -300.00 | Epsilon 0.2704
Seed 10 | Episode 164 | Reward -14.00 | Epsilon 0.2694
Seed 10 | Episode 165 | Reward -180.00 | Epsilon 0.2672
Seed 10 | Episode 166 | Reward -197.00 | Epsilon 0.2648
Seed 10 | Episode 167 | Reward 53.00 | Epsilon 0.2644
Seed 10 | Episode 168 | Reward 33.00 | Epsilon 0.2639
Seed 10 | Episode 169 | Reward 46.00 | Epsilon 0.2634
Seed 10 | Episode 170 | Reward 18.00 | Epsilon 0.2628
Seed 10 | Episode 171 | Reward -300.00 | Epsilon 0.2604
Seed 10 | Episode 172 | Reward 50.00 | Epsilon 0.2600
Seed 10 | Episode 173 | Reward 30.00 | Epsilon 0.2595
Seed 10 | Episode 174 | Reward -187.00 | Epsilon 0.2573
Seed 10 | Episode 175 | Reward -113.00 | Epsilon 0.2556
Seed 10 | Episode 176 | Reward 63.00 | Epsilon 0.2553
Seed 10 | Episode 177 | Reward 39.00 | Epsilon 0.2548
Seed 10 | Episode 178 | Reward 28.00 | Epsilon 0.2543
Seed 10 | Episode 179 | Reward 54.00 | Epsilon 0.2539
Seed 10 | Episode 180 | Reward 37.00 | Epsilon 0.2534
Seed 10 | Episode 181 | Reward -300.00 | Epsilon 0.2512
Seed 10 | Episode 182 | Reward 45.00 | Epsilon 0.2507
Seed 10 | Episode 183 | Reward 57.00 | Epsilon 0.2504
Seed 10 | Episode 184 | Reward 24.00 | Epsilon 0.2498
Seed 10 | Episode 185 | Reward -42.00 | Epsilon 0.2488
Seed 10 | Episode 186 | Reward 49.00 | Epsilon 0.2484
Seed 10 | Episode 187 | Reward 19.00 | Epsilon 0.2478
Seed 10 | Episode 188 | Reward 54.00 | Epsilon 0.2474
Seed 10 | Episode 189 | Reward 55.00 | Epsilon 0.2471
Seed 10 | Episode 190 | Reward 9.00 | Epsilon 0.2464
Seed 10 | Episode 191 | Reward -91.00 | Epsilon 0.2450
Seed 10 | Episode 192 | Reward -15.00 | Epsilon 0.2441
Seed 10 | Episode 193 | Reward 53.00 | Epsilon 0.2438
Seed 10 | Episode 194 | Reward 47.00 | Epsilon 0.2434
Seed 10 | Episode 195 | Reward 49.00 | Epsilon 0.2430
Seed 10 | Episode 196 | Reward 49.00 | Epsilon 0.2426
Seed 10 | Episode 197 | Reward -111.00 | Epsilon 0.2411
Seed 10 | Episode 198 | Reward -35.00 | Epsilon 0.2401
Seed 10 | Episode 199 | Reward -84.00 | Epsilon 0.2388
Seed 10 | Episode 200 | Reward -300.00 | Epsilon 0.2366
Seed 10 | Episode 201 | Reward 49.00 | Epsilon 0.2363
Seed 10 | Episode 202 | Reward 55.00 | Epsilon 0.2359
Seed 10 | Episode 203 | Reward 16.00 | Epsilon 0.2353
Seed 10 | Episode 204 | Reward -151.00 | Epsilon 0.2336
Seed 10 | Episode 205 | Reward -188.00 | Epsilon 0.2316
Seed 10 | Episode 206 | Reward 39.00 | Epsilon 0.2311
Seed 10 | Episode 207 | Reward 58.00 | Epsilon 0.2308
Seed 10 | Episode 208 | Reward 50.00 | Epsilon 0.2305
Seed 10 | Episode 209 | Reward 53.00 | Epsilon 0.2301
Seed 10 | Episode 210 | Reward -300.00 | Epsilon 0.2281
Seed 10 | Episode 211 | Reward 53.00 | Epsilon 0.2278
Seed 10 | Episode 212 | Reward -121.00 | Epsilon 0.2262
Seed 10 | Episode 213 | Reward 35.00 | Epsilon 0.2258
Seed 10 | Episode 214 | Reward 62.00 | Epsilon 0.2255
Seed 10 | Episode 215 | Reward -41.00 | Epsilon 0.2246
Seed 10 | Episode 216 | Reward -26.00 | Epsilon 0.2237
Seed 10 | Episode 217 | Reward 45.00 | Epsilon 0.2233
Seed 10 | Episode 218 | Reward 54.00 | Epsilon 0.2230
Seed 10 | Episode 219 | Reward -46.00 | Epsilon 0.2220
Seed 10 | Episode 220 | Reward -91.00 | Epsilon 0.2208
Seed 10 | Episode 221 | Reward 52.00 | Epsilon 0.2204
Seed 10 | Episode 222 | Reward 53.00 | Epsilon 0.2201
Seed 10 | Episode 223 | Reward 48.00 | Epsilon 0.2198
Seed 10 | Episode 224 | Reward -50.00 | Epsilon 0.2188
Seed 10 | Episode 225 | Reward 46.00 | Epsilon 0.2184
Seed 10 | Episode 226 | Reward 62.00 | Epsilon 0.2182
Seed 10 | Episode 227 | Reward 57.00 | Epsilon 0.2179
Seed 10 | Episode 228 | Reward 52.00 | Epsilon 0.2176
Seed 10 | Episode 229 | Reward -124.00 | Epsilon 0.2161
Seed 10 | Episode 230 | Reward 59.00 | Epsilon 0.2158
Seed 10 | Episode 231 | Reward -136.00 | Epsilon 0.2143
Seed 10 | Episode 232 | Reward 1.00 | Epsilon 0.2137
Seed 10 | Episode 233 | Reward 43.00 | Epsilon 0.2133
Seed 10 | Episode 234 | Reward 58.00 | Epsilon 0.2130
Seed 10 | Episode 235 | Reward 45.00 | Epsilon 0.2126
Seed 10 | Episode 236 | Reward 47.00 | Epsilon 0.2123
Seed 10 | Episode 237 | Reward 56.00 | Epsilon 0.2120
Seed 10 | Episode 238 | Reward 59.00 | Epsilon 0.2118
Seed 10 | Episode 239 | Reward -146.00 | Epsilon 0.2102
Seed 10 | Episode 240 | Reward -102.00 | Epsilon 0.2089
Seed 10 | Episode 241 | Reward 38.00 | Epsilon 0.2085
Seed 10 | Episode 242 | Reward 55.00 | Epsilon 0.2082
Seed 10 | Episode 243 | Reward 62.00 | Epsilon 0.2080
Seed 10 | Episode 244 | Reward 58.00 | Epsilon 0.2077
Seed 10 | Episode 245 | Reward -43.00 | Epsilon 0.2068
Seed 10 | Episode 246 | Reward 38.00 | Epsilon 0.2064
Seed 10 | Episode 247 | Reward 12.00 | Epsilon 0.2059
Seed 10 | Episode 248 | Reward -150.00 | Epsilon 0.2043
Seed 10 | Episode 249 | Reward 40.00 | Epsilon 0.2040
Seed 10 | Episode 250 | Reward 38.00 | Epsilon 0.2036
Seed 10 | Episode 251 | Reward -54.00 | Epsilon 0.2026
Seed 10 | Episode 252 | Reward 48.00 | Epsilon 0.2023
Seed 10 | Episode 253 | Reward 44.00 | Epsilon 0.2020
Seed 10 | Episode 254 | Reward 47.00 | Epsilon 0.2016
Seed 10 | Episode 255 | Reward 62.00 | Epsilon 0.2014
Seed 10 | Episode 256 | Reward -47.00 | Epsilon 0.2005
Seed 10 | Episode 257 | Reward 35.00 | Epsilon 0.2001
Seed 10 | Episode 258 | Reward 51.00 | Epsilon 0.1998
Seed 10 | Episode 259 | Reward 57.00 | Epsilon 0.1996
Seed 10 | Episode 260 | Reward 56.00 | Epsilon 0.1993
Seed 10 | Episode 261 | Reward 19.00 | Epsilon 0.1988
Seed 10 | Episode 262 | Reward -18.00 | Epsilon 0.1981
Seed 10 | Episode 263 | Reward 53.00 | Epsilon 0.1978
Seed 10 | Episode 264 | Reward 48.00 | Epsilon 0.1975
Seed 10 | Episode 265 | Reward 62.00 | Epsilon 0.1973
Seed 10 | Episode 266 | Reward 44.00 | Epsilon 0.1969
Seed 10 | Episode 267 | Reward 28.00 | Epsilon 0.1965
Seed 10 | Episode 268 | Reward 57.00 | Epsilon 0.1962
Seed 10 | Episode 269 | Reward 47.00 | Epsilon 0.1959
Seed 10 | Episode 270 | Reward 36.00 | Epsilon 0.1955
Seed 10 | Episode 271 | Reward 60.00 | Epsilon 0.1953
Seed 10 | Episode 272 | Reward -139.00 | Epsilon 0.1939
Seed 10 | Episode 273 | Reward 49.00 | Epsilon 0.1936
Seed 10 | Episode 274 | Reward 50.00 | Epsilon 0.1933
Seed 10 | Episode 275 | Reward 50.00 | Epsilon 0.1930
Seed 10 | Episode 276 | Reward 53.00 | Epsilon 0.1927
Seed 10 | Episode 277 | Reward -63.00 | Epsilon 0.1918
Seed 10 | Episode 278 | Reward 44.00 | Epsilon 0.1914
Seed 10 | Episode 279 | Reward 33.00 | Epsilon 0.1911
Seed 10 | Episode 280 | Reward 54.00 | Epsilon 0.1908
Seed 10 | Episode 281 | Reward 38.00 | Epsilon 0.1904
Seed 10 | Episode 282 | Reward 43.00 | Epsilon 0.1901
Seed 10 | Episode 283 | Reward 47.00 | Epsilon 0.1898
Seed 10 | Episode 284 | Reward 58.00 | Epsilon 0.1895
Seed 10 | Episode 285 | Reward -20.00 | Epsilon 0.1889
Seed 10 | Episode 286 | Reward 51.00 | Epsilon 0.1886
Seed 10 | Episode 287 | Reward 5.00 | Epsilon 0.1880
Seed 10 | Episode 288 | Reward 52.00 | Epsilon 0.1877
Seed 10 | Episode 289 | Reward 22.00 | Epsilon 0.1873
Seed 10 | Episode 290 | Reward 48.00 | Epsilon 0.1870
Seed 10 | Episode 291 | Reward 57.00 | Epsilon 0.1868
Seed 10 | Episode 292 | Reward 61.00 | Epsilon 0.1865
Seed 10 | Episode 293 | Reward -20.00 | Epsilon 0.1859
Seed 10 | Episode 294 | Reward 54.00 | Epsilon 0.1856
Seed 10 | Episode 295 | Reward -75.00 | Epsilon 0.1846
Seed 10 | Episode 296 | Reward 55.00 | Epsilon 0.1844
Seed 10 | Episode 297 | Reward 62.00 | Epsilon 0.1842
Seed 10 | Episode 298 | Reward -74.00 | Epsilon 0.1832
Seed 10 | Episode 299 | Reward -8.00 | Epsilon 0.1826
Seed 10 | Episode 300 | Reward 49.00 | Epsilon 0.1823
Seed 10 | Episode 301 | Reward 50.00 | Epsilon 0.1820
Seed 10 | Episode 302 | Reward 47.00 | Epsilon 0.1817
Seed 10 | Episode 303 | Reward 60.00 | Epsilon 0.1815
Seed 10 | Episode 304 | Reward 42.00 | Epsilon 0.1812
Seed 10 | Episode 305 | Reward -13.00 | Epsilon 0.1806
Seed 10 | Episode 306 | Reward 45.00 | Epsilon 0.1803
Seed 10 | Episode 307 | Reward 43.00 | Epsilon 0.1800
Seed 10 | Episode 308 | Reward 51.00 | Epsilon 0.1797
Seed 10 | Episode 309 | Reward 53.00 | Epsilon 0.1794
Seed 10 | Episode 310 | Reward 52.00 | Epsilon 0.1792
Seed 10 | Episode 311 | Reward 44.00 | Epsilon 0.1789
Seed 10 | Episode 312 | Reward 61.00 | Epsilon 0.1786
Seed 10 | Episode 313 | Reward 60.00 | Epsilon 0.1784
Seed 10 | Episode 314 | Reward 40.00 | Epsilon 0.1781
Seed 10 | Episode 315 | Reward -48.00 | Epsilon 0.1773
Seed 10 | Episode 316 | Reward 54.00 | Epsilon 0.1770
Seed 10 | Episode 317 | Reward 41.00 | Epsilon 0.1767
Seed 10 | Episode 318 | Reward 46.00 | Epsilon 0.1764
Seed 10 | Episode 319 | Reward -5.00 | Epsilon 0.1759
Seed 10 | Episode 320 | Reward 51.00 | Epsilon 0.1756
Seed 10 | Episode 321 | Reward 51.00 | Epsilon 0.1754
Seed 10 | Episode 322 | Reward 42.00 | Epsilon 0.1750
Seed 10 | Episode 323 | Reward 54.00 | Epsilon 0.1748
Seed 10 | Episode 324 | Reward 57.00 | Epsilon 0.1746
Seed 10 | Episode 325 | Reward 33.00 | Epsilon 0.1742
Seed 10 | Episode 326 | Reward 41.00 | Epsilon 0.1739
Seed 10 | Episode 327 | Reward 52.00 | Epsilon 0.1736
Seed 10 | Episode 328 | Reward 47.00 | Epsilon 0.1734
Seed 10 | Episode 329 | Reward 44.00 | Epsilon 0.1731
Seed 10 | Episode 330 | Reward 40.00 | Epsilon 0.1727
Seed 10 | Episode 331 | Reward 44.00 | Epsilon 0.1725
Seed 10 | Episode 332 | Reward 42.00 | Epsilon 0.1721
Seed 10 | Episode 333 | Reward 57.00 | Epsilon 0.1719
Seed 10 | Episode 334 | Reward 49.00 | Epsilon 0.1717
Seed 10 | Episode 335 | Reward 46.00 | Epsilon 0.1714
Seed 10 | Episode 336 | Reward 50.00 | Epsilon 0.1711
Seed 10 | Episode 337 | Reward 51.00 | Epsilon 0.1709
Seed 10 | Episode 338 | Reward 51.00 | Epsilon 0.1706
Seed 10 | Episode 339 | Reward 56.00 | Epsilon 0.1704
Seed 10 | Episode 340 | Reward 43.00 | Epsilon 0.1701
Seed 10 | Episode 341 | Reward 49.00 | Epsilon 0.1698
Seed 10 | Episode 342 | Reward 44.00 | Epsilon 0.1695
Seed 10 | Episode 343 | Reward 37.00 | Epsilon 0.1692
Seed 10 | Episode 344 | Reward 43.00 | Epsilon 0.1689
Seed 10 | Episode 345 | Reward 16.00 | Epsilon 0.1685
Seed 10 | Episode 346 | Reward 44.00 | Epsilon 0.1682
Seed 10 | Episode 347 | Reward 50.00 | Epsilon 0.1679
Seed 10 | Episode 348 | Reward 54.00 | Epsilon 0.1677
Seed 10 | Episode 349 | Reward 17.00 | Epsilon 0.1673
Seed 10 | Episode 350 | Reward 61.00 | Epsilon 0.1671
Seed 10 | Episode 351 | Reward 50.00 | Epsilon 0.1668
Seed 10 | Episode 352 | Reward 41.00 | Epsilon 0.1665
Seed 10 | Episode 353 | Reward 48.00 | Epsilon 0.1662
Seed 10 | Episode 354 | Reward 46.00 | Epsilon 0.1660
Seed 10 | Episode 355 | Reward 42.00 | Epsilon 0.1657
