starting job
Sun Dec  7 19:54:41 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H100 80GB HBM3          On  |   00000000:4C:00.0 Off |                   On |
| N/A   39C    P0            416W /  700W |   35754MiB /  81559MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |              Shared Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                Shared BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0    9   0   0  |              15MiB /  9984MiB    | 16      0 |  1   0    1    0    1 |
|                  |               0MiB /  6185MiB    |           |                       |
+------------------+----------------------------------+-----------+-----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Running seed 13
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Seed 13 | Episode 0 | Reward -300.00 | Epsilon 0.9987
Seed 13 | Episode 29 | Reward -300.00 | Epsilon 0.7692
Seed 13 | Episode 30 | Reward -300.00 | Epsilon 0.7623
Seed 13 | Episode 31 | Reward -300.00 | Epsilon 0.7555
Seed 13 | Episode 32 | Reward -300.00 | Epsilon 0.7487
Seed 13 | Episode 33 | Reward -300.00 | Epsilon 0.7420
Seed 13 | Episode 34 | Reward -300.00 | Epsilon 0.7354
Seed 13 | Episode 35 | Reward -300.00 | Epsilon 0.7288
Seed 13 | Episode 36 | Reward -300.00 | Epsilon 0.7223
Seed 13 | Episode 37 | Reward -300.00 | Epsilon 0.7158
Seed 13 | Episode 38 | Reward -300.00 | Epsilon 0.7094
Seed 13 | Episode 39 | Reward -300.00 | Epsilon 0.7030
Seed 13 | Episode 40 | Reward -300.00 | Epsilon 0.6967
Seed 13 | Episode 41 | Reward -300.00 | Epsilon 0.6905
Seed 13 | Episode 42 | Reward -300.00 | Epsilon 0.6843
Seed 13 | Episode 43 | Reward -300.00 | Epsilon 0.6782
Seed 13 | Episode 44 | Reward -300.00 | Epsilon 0.6721
Seed 13 | Episode 45 | Reward -300.00 | Epsilon 0.6661
Seed 13 | Episode 46 | Reward -300.00 | Epsilon 0.6601
Seed 13 | Episode 47 | Reward -300.00 | Epsilon 0.6542
Seed 13 | Episode 48 | Reward -300.00 | Epsilon 0.6483
Seed 13 | Episode 49 | Reward -300.00 | Epsilon 0.6425
Seed 13 | Episode 50 | Reward -300.00 | Epsilon 0.6368
Seed 13 | Episode 51 | Reward -300.00 | Epsilon 0.6311
Seed 13 | Episode 52 | Reward -300.00 | Epsilon 0.6254
Seed 13 | Episode 53 | Reward -300.00 | Epsilon 0.6198
Seed 13 | Episode 54 | Reward -300.00 | Epsilon 0.6142
Seed 13 | Episode 55 | Reward -300.00 | Epsilon 0.6087
Seed 13 | Episode 56 | Reward -300.00 | Epsilon 0.6033
Seed 13 | Episode 57 | Reward -300.00 | Epsilon 0.5979
Seed 13 | Episode 58 | Reward -32.00 | Epsilon 0.5955
Seed 13 | Episode 59 | Reward -300.00 | Epsilon 0.5902
Seed 13 | Episode 60 | Reward -300.00 | Epsilon 0.5849
Seed 13 | Episode 61 | Reward -300.00 | Epsilon 0.5796
Seed 13 | Episode 62 | Reward -300.00 | Epsilon 0.5744
Seed 13 | Episode 63 | Reward -300.00 | Epsilon 0.5693
Seed 13 | Episode 64 | Reward -300.00 | Epsilon 0.5642
Seed 13 | Episode 65 | Reward -300.00 | Epsilon 0.5591
Seed 13 | Episode 66 | Reward -300.00 | Epsilon 0.5541
Seed 13 | Episode 67 | Reward -300.00 | Epsilon 0.5492
Seed 13 | Episode 68 | Reward -300.00 | Epsilon 0.5442
Seed 13 | Episode 69 | Reward -300.00 | Epsilon 0.5394
Seed 13 | Episode 70 | Reward -300.00 | Epsilon 0.5345
Seed 13 | Episode 71 | Reward -300.00 | Epsilon 0.5298
Seed 13 | Episode 72 | Reward -300.00 | Epsilon 0.5250
Seed 13 | Episode 73 | Reward -67.00 | Epsilon 0.5224
Seed 13 | Episode 74 | Reward -300.00 | Epsilon 0.5177
Seed 13 | Episode 75 | Reward -300.00 | Epsilon 0.5130
Seed 13 | Episode 76 | Reward -300.00 | Epsilon 0.5084
Seed 13 | Episode 77 | Reward -300.00 | Epsilon 0.5039
Seed 13 | Episode 78 | Reward -300.00 | Epsilon 0.4994
Seed 13 | Episode 79 | Reward -300.00 | Epsilon 0.4949
Seed 13 | Episode 80 | Reward -300.00 | Epsilon 0.4905
Seed 13 | Episode 81 | Reward -300.00 | Epsilon 0.4861
Seed 13 | Episode 82 | Reward -300.00 | Epsilon 0.4817
Seed 13 | Episode 83 | Reward -300.00 | Epsilon 0.4774
Seed 13 | Episode 84 | Reward -300.00 | Epsilon 0.4731
Seed 13 | Episode 85 | Reward -300.00 | Epsilon 0.4689
Seed 13 | Episode 86 | Reward -300.00 | Epsilon 0.4647
Seed 13 | Episode 87 | Reward -300.00 | Epsilon 0.4605
Seed 13 | Episode 88 | Reward -300.00 | Epsilon 0.4564
Seed 13 | Episode 89 | Reward -300.00 | Epsilon 0.4523
Seed 13 | Episode 90 | Reward -300.00 | Epsilon 0.4483
Seed 13 | Episode 91 | Reward -300.00 | Epsilon 0.4442
Seed 13 | Episode 92 | Reward -16.00 | Epsilon 0.4427
Seed 13 | Episode 93 | Reward -110.00 | Epsilon 0.4399
Seed 13 | Episode 94 | Reward -300.00 | Epsilon 0.4359
Seed 13 | Episode 95 | Reward -300.00 | Epsilon 0.4320
Seed 13 | Episode 96 | Reward -300.00 | Epsilon 0.4282
Seed 13 | Episode 97 | Reward -300.00 | Epsilon 0.4243
Seed 13 | Episode 98 | Reward -300.00 | Epsilon 0.4205
Seed 13 | Episode 99 | Reward -300.00 | Epsilon 0.4168
Seed 13 | Episode 100 | Reward -300.00 | Epsilon 0.4130
Seed 13 | Episode 101 | Reward -300.00 | Epsilon 0.4093
Seed 13 | Episode 102 | Reward -14.00 | Epsilon 0.4079
Seed 13 | Episode 103 | Reward -300.00 | Epsilon 0.4043
Seed 13 | Episode 104 | Reward -300.00 | Epsilon 0.4006
Seed 13 | Episode 105 | Reward -300.00 | Epsilon 0.3971
Seed 13 | Episode 106 | Reward -300.00 | Epsilon 0.3935
Seed 13 | Episode 107 | Reward -300.00 | Epsilon 0.3900
Seed 13 | Episode 108 | Reward -300.00 | Epsilon 0.3865
Seed 13 | Episode 109 | Reward -300.00 | Epsilon 0.3830
Seed 13 | Episode 110 | Reward -300.00 | Epsilon 0.3796
Seed 13 | Episode 111 | Reward -300.00 | Epsilon 0.3762
Seed 13 | Episode 112 | Reward -300.00 | Epsilon 0.3728
Seed 13 | Episode 113 | Reward -300.00 | Epsilon 0.3695
Seed 13 | Episode 114 | Reward -300.00 | Epsilon 0.3662
Seed 13 | Episode 115 | Reward -300.00 | Epsilon 0.3629
Seed 13 | Episode 116 | Reward -300.00 | Epsilon 0.3596
Seed 13 | Episode 117 | Reward -300.00 | Epsilon 0.3564
Seed 13 | Episode 118 | Reward -300.00 | Epsilon 0.3532
Seed 13 | Episode 119 | Reward -300.00 | Epsilon 0.3500
Seed 13 | Episode 120 | Reward -300.00 | Epsilon 0.3469
Seed 13 | Episode 121 | Reward -300.00 | Epsilon 0.3438
Seed 13 | Episode 122 | Reward -300.00 | Epsilon 0.3407
Seed 13 | Episode 123 | Reward -300.00 | Epsilon 0.3377
Seed 13 | Episode 124 | Reward -300.00 | Epsilon 0.3346
Seed 13 | Episode 125 | Reward -300.00 | Epsilon 0.3316
Seed 13 | Episode 126 | Reward -300.00 | Epsilon 0.3287
Seed 13 | Episode 127 | Reward -300.00 | Epsilon 0.3257
Seed 13 | Episode 128 | Reward 38.00 | Epsilon 0.3251
Seed 13 | Episode 129 | Reward -300.00 | Epsilon 0.3222
Seed 13 | Episode 130 | Reward -300.00 | Epsilon 0.3193
Seed 13 | Episode 131 | Reward -300.00 | Epsilon 0.3165
Seed 13 | Episode 132 | Reward -179.00 | Epsilon 0.3138
Seed 13 | Episode 133 | Reward -300.00 | Epsilon 0.3110
Seed 13 | Episode 134 | Reward -300.00 | Epsilon 0.3082
Seed 13 | Episode 135 | Reward -300.00 | Epsilon 0.3054
Seed 13 | Episode 136 | Reward -300.00 | Epsilon 0.3027
Seed 13 | Episode 137 | Reward -300.00 | Epsilon 0.3000
Seed 13 | Episode 138 | Reward -133.00 | Epsilon 0.2979
Seed 13 | Episode 139 | Reward -300.00 | Epsilon 0.2952
Seed 13 | Episode 140 | Reward -300.00 | Epsilon 0.2926
Seed 13 | Episode 141 | Reward -5.00 | Epsilon 0.2917
Seed 13 | Episode 142 | Reward -300.00 | Epsilon 0.2890
Seed 13 | Episode 143 | Reward -300.00 | Epsilon 0.2865
Seed 13 | Episode 144 | Reward -300.00 | Epsilon 0.2839
Seed 13 | Episode 145 | Reward -300.00 | Epsilon 0.2813
Seed 13 | Episode 146 | Reward -142.00 | Epsilon 0.2793
Seed 13 | Episode 147 | Reward -300.00 | Epsilon 0.2768
Seed 13 | Episode 148 | Reward -300.00 | Epsilon 0.2743
Seed 13 | Episode 149 | Reward -300.00 | Epsilon 0.2719
Seed 13 | Episode 150 | Reward -300.00 | Epsilon 0.2694
Seed 13 | Episode 151 | Reward -171.00 | Epsilon 0.2672
Seed 13 | Episode 152 | Reward -300.00 | Epsilon 0.2648
Seed 13 | Episode 153 | Reward -300.00 | Epsilon 0.2625
Seed 13 | Episode 154 | Reward -300.00 | Epsilon 0.2601
Seed 13 | Episode 155 | Reward -46.00 | Epsilon 0.2590
Seed 13 | Episode 156 | Reward 59.00 | Epsilon 0.2586
Seed 13 | Episode 157 | Reward -50.00 | Epsilon 0.2575
Seed 13 | Episode 158 | Reward -300.00 | Epsilon 0.2552
Seed 13 | Episode 159 | Reward 42.00 | Epsilon 0.2547
Seed 13 | Episode 160 | Reward -6.00 | Epsilon 0.2539
Seed 13 | Episode 161 | Reward -55.00 | Epsilon 0.2527
Seed 13 | Episode 162 | Reward -300.00 | Epsilon 0.2505
Seed 13 | Episode 163 | Reward 58.00 | Epsilon 0.2501
Seed 13 | Episode 164 | Reward -300.00 | Epsilon 0.2479
Seed 13 | Episode 165 | Reward -300.00 | Epsilon 0.2457
Seed 13 | Episode 166 | Reward -300.00 | Epsilon 0.2435
Seed 13 | Episode 167 | Reward 54.00 | Epsilon 0.2431
Seed 13 | Episode 168 | Reward -300.00 | Epsilon 0.2409
Seed 13 | Episode 169 | Reward -24.00 | Epsilon 0.2400
Seed 13 | Episode 170 | Reward -300.00 | Epsilon 0.2379
Seed 13 | Episode 171 | Reward -98.00 | Epsilon 0.2365
Seed 13 | Episode 172 | Reward -25.00 | Epsilon 0.2356
Seed 13 | Episode 173 | Reward 5.00 | Epsilon 0.2349
Seed 13 | Episode 174 | Reward -9.00 | Epsilon 0.2341
Seed 13 | Episode 175 | Reward -9.00 | Epsilon 0.2334
Seed 13 | Episode 176 | Reward -22.00 | Epsilon 0.2325
Seed 13 | Episode 177 | Reward -300.00 | Epsilon 0.2304
Seed 13 | Episode 178 | Reward -158.00 | Epsilon 0.2286
Seed 13 | Episode 179 | Reward -300.00 | Epsilon 0.2266
Seed 13 | Episode 180 | Reward -26.00 | Epsilon 0.2257
Seed 13 | Episode 181 | Reward 60.00 | Epsilon 0.2254
Seed 13 | Episode 182 | Reward -101.00 | Epsilon 0.2241
Seed 13 | Episode 183 | Reward -300.00 | Epsilon 0.2221
Seed 13 | Episode 184 | Reward -173.00 | Epsilon 0.2203
Seed 13 | Episode 185 | Reward 47.00 | Epsilon 0.2199
Seed 13 | Episode 186 | Reward 49.00 | Epsilon 0.2196
Seed 13 | Episode 187 | Reward 0.00 | Epsilon 0.2189
Seed 13 | Episode 188 | Reward -197.00 | Epsilon 0.2169
Seed 13 | Episode 189 | Reward -300.00 | Epsilon 0.2150
Seed 13 | Episode 190 | Reward 18.00 | Epsilon 0.2145
Seed 13 | Episode 191 | Reward 41.00 | Epsilon 0.2141
Seed 13 | Episode 192 | Reward 47.00 | Epsilon 0.2137
Seed 13 | Episode 193 | Reward 58.00 | Epsilon 0.2135
Seed 13 | Episode 194 | Reward -131.00 | Epsilon 0.2120
Seed 13 | Episode 195 | Reward -111.00 | Epsilon 0.2106
Seed 13 | Episode 196 | Reward -199.00 | Epsilon 0.2087
Seed 13 | Episode 197 | Reward 65.00 | Epsilon 0.2085
Seed 13 | Episode 198 | Reward 59.00 | Epsilon 0.2083
Seed 13 | Episode 199 | Reward -93.00 | Epsilon 0.2071
Seed 13 | Episode 200 | Reward -300.00 | Epsilon 0.2052
Seed 13 | Episode 201 | Reward -300.00 | Epsilon 0.2034
Seed 13 | Episode 202 | Reward 54.00 | Epsilon 0.2031
Seed 13 | Episode 203 | Reward 54.00 | Epsilon 0.2028
Seed 13 | Episode 204 | Reward -23.00 | Epsilon 0.2020
Seed 13 | Episode 205 | Reward -166.00 | Epsilon 0.2004
Seed 13 | Episode 206 | Reward 52.00 | Epsilon 0.2001
Seed 13 | Episode 207 | Reward -300.00 | Epsilon 0.1983
Seed 13 | Episode 208 | Reward -59.00 | Epsilon 0.1974
Seed 13 | Episode 209 | Reward -46.00 | Epsilon 0.1965
Seed 13 | Episode 210 | Reward -300.00 | Epsilon 0.1948
Seed 13 | Episode 211 | Reward -300.00 | Epsilon 0.1930
Seed 13 | Episode 212 | Reward -300.00 | Epsilon 0.1913
Seed 13 | Episode 213 | Reward 49.00 | Epsilon 0.1910
Seed 13 | Episode 214 | Reward 59.00 | Epsilon 0.1907
Seed 13 | Episode 215 | Reward 45.00 | Epsilon 0.1904
Seed 13 | Episode 216 | Reward -300.00 | Epsilon 0.1887
Seed 13 | Episode 217 | Reward -134.00 | Epsilon 0.1874
Seed 13 | Episode 218 | Reward -155.00 | Epsilon 0.1860
Seed 13 | Episode 219 | Reward -25.00 | Epsilon 0.1853
Seed 13 | Episode 220 | Reward -89.00 | Epsilon 0.1842
Seed 13 | Episode 221 | Reward -300.00 | Epsilon 0.1826
Seed 13 | Episode 222 | Reward -184.00 | Epsilon 0.1810
Seed 13 | Episode 223 | Reward 3.00 | Epsilon 0.1805
Seed 13 | Episode 224 | Reward -97.00 | Epsilon 0.1794
Seed 13 | Episode 225 | Reward 42.00 | Epsilon 0.1791
Seed 13 | Episode 226 | Reward -16.00 | Epsilon 0.1785
Seed 13 | Episode 227 | Reward -83.00 | Epsilon 0.1775
Seed 13 | Episode 228 | Reward -46.00 | Epsilon 0.1767
Seed 13 | Episode 229 | Reward 42.00 | Epsilon 0.1764
Seed 13 | Episode 230 | Reward -300.00 | Epsilon 0.1748
Seed 13 | Episode 231 | Reward -29.00 | Epsilon 0.1741
Seed 13 | Episode 232 | Reward 64.00 | Epsilon 0.1739
Seed 13 | Episode 233 | Reward 33.00 | Epsilon 0.1736
Seed 13 | Episode 234 | Reward -26.00 | Epsilon 0.1729
Seed 13 | Episode 235 | Reward -300.00 | Epsilon 0.1714
Seed 13 | Episode 236 | Reward 59.00 | Epsilon 0.1711
Seed 13 | Episode 237 | Reward -20.00 | Epsilon 0.1705
Seed 13 | Episode 238 | Reward 40.00 | Epsilon 0.1702
Seed 13 | Episode 239 | Reward -89.00 | Epsilon 0.1692
Seed 13 | Episode 240 | Reward -89.00 | Epsilon 0.1683
Seed 13 | Episode 241 | Reward -116.00 | Epsilon 0.1672
Seed 13 | Episode 242 | Reward -158.00 | Epsilon 0.1659
Seed 13 | Episode 243 | Reward 60.00 | Epsilon 0.1657
Seed 13 | Episode 244 | Reward 42.00 | Epsilon 0.1654
Seed 13 | Episode 245 | Reward 51.00 | Epsilon 0.1652
Seed 13 | Episode 246 | Reward -66.00 | Epsilon 0.1643
Seed 13 | Episode 247 | Reward -27.00 | Epsilon 0.1637
Seed 13 | Episode 248 | Reward -51.00 | Epsilon 0.1630
Seed 13 | Episode 249 | Reward -65.00 | Epsilon 0.1621
Seed 13 | Episode 250 | Reward -300.00 | Epsilon 0.1607
Seed 13 | Episode 251 | Reward -300.00 | Epsilon 0.1592
Seed 13 | Episode 252 | Reward -135.00 | Epsilon 0.1581
Seed 13 | Episode 253 | Reward 52.00 | Epsilon 0.1579
Seed 13 | Episode 254 | Reward 53.00 | Epsilon 0.1577
Seed 13 | Episode 255 | Reward -100.00 | Epsilon 0.1567
Seed 13 | Episode 256 | Reward -25.00 | Epsilon 0.1561
Seed 13 | Episode 257 | Reward 32.00 | Epsilon 0.1558
Seed 13 | Episode 258 | Reward -80.00 | Epsilon 0.1550
Seed 13 | Episode 259 | Reward 53.00 | Epsilon 0.1547
Seed 13 | Episode 260 | Reward 13.00 | Epsilon 0.1543
Seed 13 | Episode 261 | Reward -112.00 | Epsilon 0.1533
Seed 13 | Episode 262 | Reward 51.00 | Epsilon 0.1531
Seed 13 | Episode 263 | Reward -300.00 | Epsilon 0.1517
Seed 13 | Episode 264 | Reward 52.00 | Epsilon 0.1515
Seed 13 | Episode 265 | Reward 62.00 | Epsilon 0.1513
Seed 13 | Episode 266 | Reward 57.00 | Epsilon 0.1511
Seed 13 | Episode 267 | Reward 45.00 | Epsilon 0.1509
Seed 13 | Episode 268 | Reward 36.00 | Epsilon 0.1506
Seed 13 | Episode 269 | Reward -114.00 | Epsilon 0.1496
Seed 13 | Episode 270 | Reward 43.00 | Epsilon 0.1494
Seed 13 | Episode 271 | Reward 59.00 | Epsilon 0.1492
Seed 13 | Episode 272 | Reward 62.00 | Epsilon 0.1490
Seed 13 | Episode 273 | Reward -23.00 | Epsilon 0.1485
Seed 13 | Episode 274 | Reward -77.00 | Epsilon 0.1477
Seed 13 | Episode 275 | Reward 49.00 | Epsilon 0.1474
Seed 13 | Episode 276 | Reward 24.00 | Epsilon 0.1471
Seed 13 | Episode 277 | Reward -300.00 | Epsilon 0.1458
Seed 13 | Episode 278 | Reward 66.00 | Epsilon 0.1456
Seed 13 | Episode 279 | Reward 53.00 | Epsilon 0.1454
Seed 13 | Episode 280 | Reward 46.00 | Epsilon 0.1452
Seed 13 | Episode 281 | Reward -95.00 | Epsilon 0.1443
Seed 13 | Episode 282 | Reward -12.00 | Epsilon 0.1438
Seed 13 | Episode 283 | Reward 47.00 | Epsilon 0.1436
Seed 13 | Episode 284 | Reward 45.00 | Epsilon 0.1434
Seed 13 | Episode 285 | Reward 0.00 | Epsilon 0.1429
Seed 13 | Episode 286 | Reward 51.00 | Epsilon 0.1427
Seed 13 | Episode 287 | Reward 49.00 | Epsilon 0.1425
Seed 13 | Episode 288 | Reward 44.00 | Epsilon 0.1422
Seed 13 | Episode 289 | Reward -40.00 | Epsilon 0.1416
Seed 13 | Episode 290 | Reward 60.00 | Epsilon 0.1415
Seed 13 | Episode 291 | Reward 46.00 | Epsilon 0.1412
Seed 13 | Episode 292 | Reward 55.00 | Epsilon 0.1410
Seed 13 | Episode 293 | Reward 41.00 | Epsilon 0.1408
Seed 13 | Episode 294 | Reward 16.00 | Epsilon 0.1404
Seed 13 | Episode 295 | Reward 48.00 | Epsilon 0.1402
Seed 13 | Episode 296 | Reward 45.00 | Epsilon 0.1400
Seed 13 | Episode 297 | Reward 40.00 | Epsilon 0.1397
Seed 13 | Episode 298 | Reward 62.00 | Epsilon 0.1396
Seed 13 | Episode 299 | Reward 54.00 | Epsilon 0.1394
Seed 13 | Episode 300 | Reward 39.00 | Epsilon 0.1391
Seed 13 | Episode 301 | Reward -300.00 | Epsilon 0.1378
Seed 13 | Episode 302 | Reward 52.00 | Epsilon 0.1376
Seed 13 | Episode 303 | Reward 17.00 | Epsilon 0.1373
Seed 13 | Episode 304 | Reward 51.00 | Epsilon 0.1371
Seed 13 | Episode 305 | Reward -63.00 | Epsilon 0.1364
Seed 13 | Episode 306 | Reward -145.00 | Epsilon 0.1354
Seed 13 | Episode 307 | Reward 44.00 | Epsilon 0.1352
Seed 13 | Episode 308 | Reward 57.00 | Epsilon 0.1350
Seed 13 | Episode 309 | Reward 49.00 | Epsilon 0.1348
Seed 13 | Episode 310 | Reward 0.00 | Epsilon 0.1344
Seed 13 | Episode 311 | Reward 32.00 | Epsilon 0.1341
Seed 13 | Episode 312 | Reward 62.00 | Epsilon 0.1340
Seed 13 | Episode 313 | Reward -23.00 | Epsilon 0.1335
Seed 13 | Episode 314 | Reward -51.00 | Epsilon 0.1329
Seed 13 | Episode 315 | Reward 41.00 | Epsilon 0.1326
Seed 13 | Episode 316 | Reward -56.00 | Epsilon 0.1320
Seed 13 | Episode 317 | Reward 35.00 | Epsilon 0.1317
Seed 13 | Episode 318 | Reward 57.00 | Epsilon 0.1316
Seed 13 | Episode 319 | Reward 39.00 | Epsilon 0.1313
Seed 13 | Episode 320 | Reward 47.00 | Epsilon 0.1311
Seed 13 | Episode 321 | Reward 35.00 | Epsilon 0.1308
Seed 13 | Episode 322 | Reward 44.00 | Epsilon 0.1306
Seed 13 | Episode 323 | Reward 55.00 | Epsilon 0.1304
Seed 13 | Episode 324 | Reward 54.00 | Epsilon 0.1303
Seed 13 | Episode 325 | Reward 56.00 | Epsilon 0.1301
Seed 13 | Episode 326 | Reward 60.00 | Epsilon 0.1299
Seed 13 | Episode 327 | Reward 50.00 | Epsilon 0.1297
Seed 13 | Episode 328 | Reward 46.00 | Epsilon 0.1295
Seed 13 | Episode 329 | Reward 56.00 | Epsilon 0.1293
Seed 13 | Episode 330 | Reward 58.00 | Epsilon 0.1292
Seed 13 | Episode 331 | Reward 51.00 | Epsilon 0.1290
Seed 13 | Episode 332 | Reward 30.00 | Epsilon 0.1287
Seed 13 | Episode 333 | Reward 52.00 | Epsilon 0.1285
Seed 13 | Episode 334 | Reward 42.00 | Epsilon 0.1283
Seed 13 | Episode 335 | Reward 61.00 | Epsilon 0.1281
Seed 13 | Episode 336 | Reward 48.00 | Epsilon 0.1279
Seed 13 | Episode 337 | Reward 58.00 | Epsilon 0.1278
Seed 13 | Episode 338 | Reward 45.00 | Epsilon 0.1275
Seed 13 | Episode 339 | Reward 31.00 | Epsilon 0.1273
Seed 13 | Episode 340 | Reward 41.00 | Epsilon 0.1270
Seed 13 | Episode 341 | Reward 47.00 | Epsilon 0.1268
Seed 13 | Episode 342 | Reward 55.00 | Epsilon 0.1267
Seed 13 | Episode 343 | Reward 50.00 | Epsilon 0.1265
Seed 13 | Episode 344 | Reward 49.00 | Epsilon 0.1263
Seed 13 | Episode 345 | Reward -73.00 | Epsilon 0.1256
Seed 13 | Episode 346 | Reward 57.00 | Epsilon 0.1254
Seed 13 | Episode 347 | Reward 48.00 | Epsilon 0.1253
Seed 13 | Episode 348 | Reward 29.00 | Epsilon 0.1250
Seed 13 | Episode 349 | Reward 50.00 | Epsilon 0.1248
Seed 13 | Episode 350 | Reward 55.00 | Epsilon 0.1246
Seed 13 | Episode 351 | Reward 56.00 | Epsilon 0.1244
Seed 13 | Episode 352 | Reward 56.00 | Epsilon 0.1243
Seed 13 | Episode 353 | Reward 47.00 | Epsilon 0.1241
Seed 13 | Episode 354 | Reward 45.00 | Epsilon 0.1239
Seed 13 | Episode 355 | Reward -11.00 | Epsilon 0.1235
