starting job
Sun Dec  7 20:04:43 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H100 80GB HBM3          On  |   00000000:46:00.0 Off |                   On |
| N/A   36C    P0            361W /  700W |   27078MiB /  81559MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |              Shared Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                Shared BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0   10   0   0  |              15MiB /  9984MiB    | 16      0 |  1   0    1    0    1 |
|                  |               0MiB /  6185MiB    |           |                       |
+------------------+----------------------------------+-----------+-----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Running seed 2
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Seed 2 | Episode 0 | Reward -300.00 | Epsilon 0.9987
Seed 2 | Episode 29 | Reward -300.00 | Epsilon 0.7751
Seed 2 | Episode 30 | Reward -300.00 | Epsilon 0.7682
Seed 2 | Episode 31 | Reward -300.00 | Epsilon 0.7613
Seed 2 | Episode 32 | Reward -300.00 | Epsilon 0.7545
Seed 2 | Episode 33 | Reward -300.00 | Epsilon 0.7477
Seed 2 | Episode 34 | Reward -300.00 | Epsilon 0.7410
Seed 2 | Episode 35 | Reward -300.00 | Epsilon 0.7344
Seed 2 | Episode 36 | Reward -300.00 | Epsilon 0.7278
Seed 2 | Episode 37 | Reward -300.00 | Epsilon 0.7213
Seed 2 | Episode 38 | Reward -300.00 | Epsilon 0.7148
Seed 2 | Episode 39 | Reward -300.00 | Epsilon 0.7084
Seed 2 | Episode 40 | Reward -300.00 | Epsilon 0.7021
Seed 2 | Episode 41 | Reward -300.00 | Epsilon 0.6958
Seed 2 | Episode 42 | Reward -300.00 | Epsilon 0.6895
Seed 2 | Episode 43 | Reward -300.00 | Epsilon 0.6834
Seed 2 | Episode 44 | Reward -300.00 | Epsilon 0.6772
Seed 2 | Episode 45 | Reward -300.00 | Epsilon 0.6712
Seed 2 | Episode 46 | Reward -300.00 | Epsilon 0.6652
Seed 2 | Episode 47 | Reward -300.00 | Epsilon 0.6592
Seed 2 | Episode 48 | Reward -300.00 | Epsilon 0.6533
Seed 2 | Episode 49 | Reward 34.00 | Epsilon 0.6520
Seed 2 | Episode 50 | Reward -300.00 | Epsilon 0.6461
Seed 2 | Episode 51 | Reward -300.00 | Epsilon 0.6403
Seed 2 | Episode 52 | Reward -300.00 | Epsilon 0.6346
Seed 2 | Episode 53 | Reward -300.00 | Epsilon 0.6289
Seed 2 | Episode 54 | Reward -300.00 | Epsilon 0.6233
Seed 2 | Episode 55 | Reward -300.00 | Epsilon 0.6177
Seed 2 | Episode 56 | Reward -300.00 | Epsilon 0.6122
Seed 2 | Episode 57 | Reward -300.00 | Epsilon 0.6067
Seed 2 | Episode 58 | Reward -300.00 | Epsilon 0.6012
Seed 2 | Episode 59 | Reward -300.00 | Epsilon 0.5959
Seed 2 | Episode 60 | Reward -300.00 | Epsilon 0.5905
Seed 2 | Episode 61 | Reward -300.00 | Epsilon 0.5852
Seed 2 | Episode 62 | Reward -300.00 | Epsilon 0.5800
Seed 2 | Episode 63 | Reward -300.00 | Epsilon 0.5748
Seed 2 | Episode 64 | Reward -300.00 | Epsilon 0.5696
Seed 2 | Episode 65 | Reward -13.00 | Epsilon 0.5677
Seed 2 | Episode 66 | Reward -300.00 | Epsilon 0.5626
Seed 2 | Episode 67 | Reward -300.00 | Epsilon 0.5576
Seed 2 | Episode 68 | Reward -300.00 | Epsilon 0.5526
Seed 2 | Episode 69 | Reward -300.00 | Epsilon 0.5476
Seed 2 | Episode 70 | Reward -300.00 | Epsilon 0.5427
Seed 2 | Episode 71 | Reward -300.00 | Epsilon 0.5379
Seed 2 | Episode 72 | Reward -300.00 | Epsilon 0.5330
Seed 2 | Episode 73 | Reward -300.00 | Epsilon 0.5283
Seed 2 | Episode 74 | Reward -300.00 | Epsilon 0.5235
Seed 2 | Episode 75 | Reward -300.00 | Epsilon 0.5188
Seed 2 | Episode 76 | Reward -300.00 | Epsilon 0.5142
Seed 2 | Episode 77 | Reward -300.00 | Epsilon 0.5096
Seed 2 | Episode 78 | Reward 22.00 | Epsilon 0.5084
Seed 2 | Episode 79 | Reward -300.00 | Epsilon 0.5038
Seed 2 | Episode 80 | Reward -300.00 | Epsilon 0.4993
Seed 2 | Episode 81 | Reward 25.00 | Epsilon 0.4982
Seed 2 | Episode 82 | Reward -300.00 | Epsilon 0.4937
Seed 2 | Episode 83 | Reward -300.00 | Epsilon 0.4893
Seed 2 | Episode 84 | Reward -194.00 | Epsilon 0.4850
Seed 2 | Episode 85 | Reward -66.00 | Epsilon 0.4825
Seed 2 | Episode 86 | Reward -300.00 | Epsilon 0.4782
Seed 2 | Episode 87 | Reward -300.00 | Epsilon 0.4739
Seed 2 | Episode 88 | Reward -300.00 | Epsilon 0.4697
Seed 2 | Episode 89 | Reward -300.00 | Epsilon 0.4655
Seed 2 | Episode 90 | Reward 27.00 | Epsilon 0.4644
Seed 2 | Episode 91 | Reward -300.00 | Epsilon 0.4603
Seed 2 | Episode 92 | Reward 8.00 | Epsilon 0.4590
Seed 2 | Episode 93 | Reward 50.00 | Epsilon 0.4583
Seed 2 | Episode 94 | Reward 38.00 | Epsilon 0.4574
Seed 2 | Episode 95 | Reward -300.00 | Epsilon 0.4533
Seed 2 | Episode 96 | Reward -300.00 | Epsilon 0.4493
Seed 2 | Episode 97 | Reward 44.00 | Epsilon 0.4485
Seed 2 | Episode 98 | Reward 43.00 | Epsilon 0.4477
Seed 2 | Episode 99 | Reward -82.00 | Epsilon 0.4453
Seed 2 | Episode 100 | Reward -300.00 | Epsilon 0.4413
Seed 2 | Episode 101 | Reward -134.00 | Epsilon 0.4382
Seed 2 | Episode 102 | Reward -125.00 | Epsilon 0.4352
Seed 2 | Episode 103 | Reward -5.00 | Epsilon 0.4338
Seed 2 | Episode 104 | Reward -300.00 | Epsilon 0.4300
Seed 2 | Episode 105 | Reward 37.00 | Epsilon 0.4291
Seed 2 | Episode 106 | Reward -300.00 | Epsilon 0.4253
Seed 2 | Episode 107 | Reward -300.00 | Epsilon 0.4215
Seed 2 | Episode 108 | Reward 42.00 | Epsilon 0.4207
Seed 2 | Episode 109 | Reward 44.00 | Epsilon 0.4200
Seed 2 | Episode 110 | Reward -151.00 | Epsilon 0.4169
Seed 2 | Episode 111 | Reward 52.00 | Epsilon 0.4162
Seed 2 | Episode 112 | Reward -15.00 | Epsilon 0.4148
Seed 2 | Episode 113 | Reward -6.00 | Epsilon 0.4135
Seed 2 | Episode 114 | Reward -21.00 | Epsilon 0.4120
Seed 2 | Episode 115 | Reward -143.00 | Epsilon 0.4089
Seed 2 | Episode 116 | Reward -300.00 | Epsilon 0.4053
Seed 2 | Episode 117 | Reward -110.00 | Epsilon 0.4027
Seed 2 | Episode 118 | Reward -300.00 | Epsilon 0.3991
Seed 2 | Episode 119 | Reward 55.00 | Epsilon 0.3986
Seed 2 | Episode 120 | Reward 5.00 | Epsilon 0.3974
Seed 2 | Episode 121 | Reward -74.00 | Epsilon 0.3953
Seed 2 | Episode 122 | Reward 26.00 | Epsilon 0.3945
Seed 2 | Episode 123 | Reward 28.00 | Epsilon 0.3936
Seed 2 | Episode 124 | Reward 24.00 | Epsilon 0.3927
Seed 2 | Episode 125 | Reward -300.00 | Epsilon 0.3892
Seed 2 | Episode 126 | Reward 51.00 | Epsilon 0.3886
Seed 2 | Episode 127 | Reward 38.00 | Epsilon 0.3878
Seed 2 | Episode 128 | Reward 47.00 | Epsilon 0.3872
Seed 2 | Episode 129 | Reward 38.00 | Epsilon 0.3865
Seed 2 | Episode 130 | Reward -65.00 | Epsilon 0.3846
Seed 2 | Episode 131 | Reward -300.00 | Epsilon 0.3811
Seed 2 | Episode 132 | Reward 46.00 | Epsilon 0.3805
Seed 2 | Episode 133 | Reward 27.00 | Epsilon 0.3797
Seed 2 | Episode 134 | Reward -104.00 | Epsilon 0.3773
Seed 2 | Episode 135 | Reward -3.00 | Epsilon 0.3761
Seed 2 | Episode 136 | Reward 60.00 | Epsilon 0.3757
Seed 2 | Episode 137 | Reward 23.00 | Epsilon 0.3748
Seed 2 | Episode 138 | Reward -100.00 | Epsilon 0.3726
Seed 2 | Episode 139 | Reward 30.00 | Epsilon 0.3718
Seed 2 | Episode 140 | Reward 44.00 | Epsilon 0.3711
Seed 2 | Episode 141 | Reward 47.00 | Epsilon 0.3705
Seed 2 | Episode 142 | Reward -3.00 | Epsilon 0.3694
Seed 2 | Episode 143 | Reward 56.00 | Epsilon 0.3689
Seed 2 | Episode 144 | Reward 42.00 | Epsilon 0.3682
Seed 2 | Episode 145 | Reward 53.00 | Epsilon 0.3677
Seed 2 | Episode 146 | Reward 57.00 | Epsilon 0.3672
Seed 2 | Episode 147 | Reward -8.00 | Epsilon 0.3660
Seed 2 | Episode 148 | Reward -139.00 | Epsilon 0.3634
Seed 2 | Episode 149 | Reward 56.00 | Epsilon 0.3629
Seed 2 | Episode 150 | Reward -17.00 | Epsilon 0.3616
Seed 2 | Episode 151 | Reward 43.00 | Epsilon 0.3610
Seed 2 | Episode 152 | Reward -92.00 | Epsilon 0.3589
Seed 2 | Episode 153 | Reward 1.00 | Epsilon 0.3578
Seed 2 | Episode 154 | Reward -8.00 | Epsilon 0.3567
Seed 2 | Episode 155 | Reward 30.00 | Epsilon 0.3559
Seed 2 | Episode 156 | Reward 56.00 | Epsilon 0.3554
Seed 2 | Episode 157 | Reward 40.00 | Epsilon 0.3548
Seed 2 | Episode 158 | Reward -73.00 | Epsilon 0.3529
Seed 2 | Episode 159 | Reward -72.00 | Epsilon 0.3511
Seed 2 | Episode 160 | Reward -12.00 | Epsilon 0.3499
Seed 2 | Episode 161 | Reward 51.00 | Epsilon 0.3494
Seed 2 | Episode 162 | Reward -2.00 | Epsilon 0.3483
Seed 2 | Episode 163 | Reward 37.00 | Epsilon 0.3476
Seed 2 | Episode 164 | Reward 50.00 | Epsilon 0.3471
Seed 2 | Episode 165 | Reward 52.00 | Epsilon 0.3466
Seed 2 | Episode 166 | Reward -15.00 | Epsilon 0.3454
Seed 2 | Episode 167 | Reward 52.00 | Epsilon 0.3449
Seed 2 | Episode 168 | Reward 42.00 | Epsilon 0.3443
Seed 2 | Episode 169 | Reward -13.00 | Epsilon 0.3431
Seed 2 | Episode 170 | Reward 49.00 | Epsilon 0.3426
Seed 2 | Episode 171 | Reward 49.00 | Epsilon 0.3420
Seed 2 | Episode 172 | Reward -13.00 | Epsilon 0.3409
Seed 2 | Episode 173 | Reward 51.00 | Epsilon 0.3403
Seed 2 | Episode 174 | Reward 45.00 | Epsilon 0.3398
Seed 2 | Episode 175 | Reward -8.00 | Epsilon 0.3387
Seed 2 | Episode 176 | Reward 48.00 | Epsilon 0.3381
Seed 2 | Episode 177 | Reward 47.00 | Epsilon 0.3376
Seed 2 | Episode 178 | Reward 56.00 | Epsilon 0.3371
Seed 2 | Episode 179 | Reward 39.00 | Epsilon 0.3365
Seed 2 | Episode 180 | Reward 58.00 | Epsilon 0.3361
Seed 2 | Episode 181 | Reward 24.00 | Epsilon 0.3353
Seed 2 | Episode 182 | Reward 58.00 | Epsilon 0.3349
Seed 2 | Episode 183 | Reward 54.00 | Epsilon 0.3344
Seed 2 | Episode 184 | Reward 38.00 | Epsilon 0.3338
Seed 2 | Episode 185 | Reward 56.00 | Epsilon 0.3333
Seed 2 | Episode 186 | Reward 49.00 | Epsilon 0.3328
Seed 2 | Episode 187 | Reward 43.00 | Epsilon 0.3322
Seed 2 | Episode 188 | Reward 49.00 | Epsilon 0.3317
Seed 2 | Episode 189 | Reward 49.00 | Epsilon 0.3312
Seed 2 | Episode 190 | Reward 51.00 | Epsilon 0.3307
Seed 2 | Episode 191 | Reward 53.00 | Epsilon 0.3302
Seed 2 | Episode 192 | Reward -10.00 | Epsilon 0.3291
Seed 2 | Episode 193 | Reward 47.00 | Epsilon 0.3286
Seed 2 | Episode 194 | Reward 54.00 | Epsilon 0.3281
Seed 2 | Episode 195 | Reward -94.00 | Epsilon 0.3262
Seed 2 | Episode 196 | Reward 39.00 | Epsilon 0.3256
Seed 2 | Episode 197 | Reward 20.00 | Epsilon 0.3248
Seed 2 | Episode 198 | Reward 45.00 | Epsilon 0.3242
Seed 2 | Episode 199 | Reward 39.00 | Epsilon 0.3236
Seed 2 | Episode 200 | Reward 52.00 | Epsilon 0.3232
Seed 2 | Episode 201 | Reward -21.00 | Epsilon 0.3220
Seed 2 | Episode 202 | Reward 44.00 | Epsilon 0.3214
Seed 2 | Episode 203 | Reward 40.00 | Epsilon 0.3209
Seed 2 | Episode 204 | Reward 45.00 | Epsilon 0.3203
Seed 2 | Episode 205 | Reward 38.00 | Epsilon 0.3197
Seed 2 | Episode 206 | Reward 53.00 | Epsilon 0.3192
Seed 2 | Episode 207 | Reward 57.00 | Epsilon 0.3188
Seed 2 | Episode 208 | Reward -36.00 | Epsilon 0.3175
Seed 2 | Episode 209 | Reward 41.00 | Epsilon 0.3169
Seed 2 | Episode 210 | Reward 15.00 | Epsilon 0.3161
Seed 2 | Episode 211 | Reward 47.00 | Epsilon 0.3156
Seed 2 | Episode 212 | Reward 54.00 | Epsilon 0.3152
Seed 2 | Episode 213 | Reward 43.00 | Epsilon 0.3146
Seed 2 | Episode 214 | Reward 20.00 | Epsilon 0.3139
Seed 2 | Episode 215 | Reward 42.00 | Epsilon 0.3133
Seed 2 | Episode 216 | Reward 46.00 | Epsilon 0.3128
Seed 2 | Episode 217 | Reward 52.00 | Epsilon 0.3123
Seed 2 | Episode 218 | Reward 38.00 | Epsilon 0.3117
Seed 2 | Episode 219 | Reward 45.00 | Epsilon 0.3112
Seed 2 | Episode 220 | Reward 51.00 | Epsilon 0.3108
Seed 2 | Episode 221 | Reward 42.00 | Epsilon 0.3102
Seed 2 | Episode 222 | Reward 12.00 | Epsilon 0.3094
Seed 2 | Episode 223 | Reward 53.00 | Epsilon 0.3089
Seed 2 | Episode 224 | Reward 51.00 | Epsilon 0.3085
Seed 2 | Episode 225 | Reward 52.00 | Epsilon 0.3080
Seed 2 | Episode 226 | Reward 43.00 | Epsilon 0.3075
Seed 2 | Episode 227 | Reward 47.00 | Epsilon 0.3070
Seed 2 | Episode 228 | Reward 45.00 | Epsilon 0.3065
Seed 2 | Episode 229 | Reward 47.00 | Epsilon 0.3060
Seed 2 | Episode 230 | Reward 44.00 | Epsilon 0.3054
Seed 2 | Episode 231 | Reward 40.00 | Epsilon 0.3049
Seed 2 | Episode 232 | Reward 39.00 | Epsilon 0.3043
Seed 2 | Episode 233 | Reward 36.00 | Epsilon 0.3037
Seed 2 | Episode 234 | Reward 43.00 | Epsilon 0.3032
Seed 2 | Episode 235 | Reward 44.00 | Epsilon 0.3027
Seed 2 | Episode 236 | Reward 46.00 | Epsilon 0.3022
Seed 2 | Episode 237 | Reward 59.00 | Epsilon 0.3018
Seed 2 | Episode 238 | Reward 40.00 | Epsilon 0.3013
Seed 2 | Episode 239 | Reward 29.00 | Epsilon 0.3006
Seed 2 | Episode 240 | Reward 59.00 | Epsilon 0.3002
Seed 2 | Episode 241 | Reward 45.00 | Epsilon 0.2997
Seed 2 | Episode 242 | Reward 48.00 | Epsilon 0.2992
Seed 2 | Episode 243 | Reward 50.00 | Epsilon 0.2988
Seed 2 | Episode 244 | Reward 34.00 | Epsilon 0.2982
Seed 2 | Episode 245 | Reward 39.00 | Epsilon 0.2976
Seed 2 | Episode 246 | Reward 46.00 | Epsilon 0.2971
Seed 2 | Episode 247 | Reward 56.00 | Epsilon 0.2967
Seed 2 | Episode 248 | Reward 44.00 | Epsilon 0.2962
Seed 2 | Episode 249 | Reward 47.00 | Epsilon 0.2958
Seed 2 | Episode 250 | Reward 45.00 | Epsilon 0.2953
Seed 2 | Episode 251 | Reward 40.00 | Epsilon 0.2947
Seed 2 | Episode 252 | Reward 44.00 | Epsilon 0.2942
Seed 2 | Episode 253 | Reward 40.00 | Epsilon 0.2937
Seed 2 | Episode 254 | Reward 35.00 | Epsilon 0.2931
Seed 2 | Episode 255 | Reward 47.00 | Epsilon 0.2926
Seed 2 | Episode 256 | Reward 39.00 | Epsilon 0.2921
Seed 2 | Episode 257 | Reward 41.00 | Epsilon 0.2916
Seed 2 | Episode 258 | Reward 39.00 | Epsilon 0.2910
Seed 2 | Episode 259 | Reward 43.00 | Epsilon 0.2905
Seed 2 | Episode 260 | Reward 45.00 | Epsilon 0.2900
Seed 2 | Episode 261 | Reward -22.00 | Epsilon 0.2889
Seed 2 | Episode 262 | Reward 41.00 | Epsilon 0.2884
Seed 2 | Episode 263 | Reward 34.00 | Epsilon 0.2878
Seed 2 | Episode 264 | Reward 53.00 | Epsilon 0.2874
Seed 2 | Episode 265 | Reward 26.00 | Epsilon 0.2868
Seed 2 | Episode 266 | Reward 49.00 | Epsilon 0.2863
Seed 2 | Episode 267 | Reward 36.00 | Epsilon 0.2858
Seed 2 | Episode 268 | Reward 63.00 | Epsilon 0.2855
Seed 2 | Episode 269 | Reward 43.00 | Epsilon 0.2850
Seed 2 | Episode 270 | Reward 42.00 | Epsilon 0.2845
Seed 2 | Episode 271 | Reward 52.00 | Epsilon 0.2840
Seed 2 | Episode 272 | Reward -28.00 | Epsilon 0.2829
Seed 2 | Episode 273 | Reward -59.00 | Epsilon 0.2816
Seed 2 | Episode 274 | Reward 42.00 | Epsilon 0.2811
Seed 2 | Episode 275 | Reward 31.00 | Epsilon 0.2805
Seed 2 | Episode 276 | Reward 49.00 | Epsilon 0.2801
Seed 2 | Episode 277 | Reward 36.00 | Epsilon 0.2795
Seed 2 | Episode 278 | Reward 43.00 | Epsilon 0.2790
Seed 2 | Episode 279 | Reward 51.00 | Epsilon 0.2786
Seed 2 | Episode 280 | Reward 61.00 | Epsilon 0.2783
Seed 2 | Episode 281 | Reward 45.00 | Epsilon 0.2778
Seed 2 | Episode 282 | Reward 52.00 | Epsilon 0.2774
Seed 2 | Episode 283 | Reward 53.00 | Epsilon 0.2770
Seed 2 | Episode 284 | Reward 35.00 | Epsilon 0.2765
Seed 2 | Episode 285 | Reward 43.00 | Epsilon 0.2760
Seed 2 | Episode 286 | Reward 40.00 | Epsilon 0.2755
Seed 2 | Episode 287 | Reward 20.00 | Epsilon 0.2748
Seed 2 | Episode 288 | Reward -27.00 | Epsilon 0.2738
Seed 2 | Episode 289 | Reward 55.00 | Epsilon 0.2734
Seed 2 | Episode 290 | Reward 38.00 | Epsilon 0.2729
Seed 2 | Episode 291 | Reward 43.00 | Epsilon 0.2724
Seed 2 | Episode 292 | Reward 45.00 | Epsilon 0.2719
Seed 2 | Episode 293 | Reward 58.00 | Epsilon 0.2716
Seed 2 | Episode 294 | Reward 45.00 | Epsilon 0.2711
Seed 2 | Episode 295 | Reward 33.00 | Epsilon 0.2706
Seed 2 | Episode 296 | Reward 47.00 | Epsilon 0.2701
Seed 2 | Episode 297 | Reward 49.00 | Epsilon 0.2697
Seed 2 | Episode 298 | Reward 41.00 | Epsilon 0.2692
Seed 2 | Episode 299 | Reward 34.00 | Epsilon 0.2687
Seed 2 | Episode 300 | Reward 42.00 | Epsilon 0.2682
Seed 2 | Episode 301 | Reward 16.00 | Epsilon 0.2675
Seed 2 | Episode 302 | Reward 50.00 | Epsilon 0.2671
Seed 2 | Episode 303 | Reward 46.00 | Epsilon 0.2667
Seed 2 | Episode 304 | Reward 42.00 | Epsilon 0.2662
Seed 2 | Episode 305 | Reward 59.00 | Epsilon 0.2659
Seed 2 | Episode 306 | Reward 59.00 | Epsilon 0.2655
Seed 2 | Episode 307 | Reward 49.00 | Epsilon 0.2651
Seed 2 | Episode 308 | Reward 25.00 | Epsilon 0.2645
Seed 2 | Episode 309 | Reward 47.00 | Epsilon 0.2641
Seed 2 | Episode 310 | Reward 45.00 | Epsilon 0.2636
Seed 2 | Episode 311 | Reward 45.00 | Epsilon 0.2632
Seed 2 | Episode 312 | Reward 32.00 | Epsilon 0.2627
Seed 2 | Episode 313 | Reward 40.00 | Epsilon 0.2622
Seed 2 | Episode 314 | Reward 41.00 | Epsilon 0.2617
Seed 2 | Episode 315 | Reward 50.00 | Epsilon 0.2613
Seed 2 | Episode 316 | Reward 46.00 | Epsilon 0.2609
Seed 2 | Episode 317 | Reward 44.00 | Epsilon 0.2604
Seed 2 | Episode 318 | Reward 37.00 | Epsilon 0.2599
Seed 2 | Episode 319 | Reward 50.00 | Epsilon 0.2595
Seed 2 | Episode 320 | Reward 44.00 | Epsilon 0.2591
Seed 2 | Episode 321 | Reward 45.00 | Epsilon 0.2587
Seed 2 | Episode 322 | Reward 37.00 | Epsilon 0.2582
Seed 2 | Episode 323 | Reward 48.00 | Epsilon 0.2577
Seed 2 | Episode 324 | Reward 61.00 | Epsilon 0.2574
Seed 2 | Episode 325 | Reward 57.00 | Epsilon 0.2571
Seed 2 | Episode 326 | Reward 57.00 | Epsilon 0.2568
Seed 2 | Episode 327 | Reward 51.00 | Epsilon 0.2564
Seed 2 | Episode 328 | Reward 47.00 | Epsilon 0.2560
Seed 2 | Episode 329 | Reward 41.00 | Epsilon 0.2555
Seed 2 | Episode 330 | Reward 42.00 | Epsilon 0.2550
Seed 2 | Episode 331 | Reward 43.00 | Epsilon 0.2546
Seed 2 | Episode 332 | Reward 52.00 | Epsilon 0.2542
Seed 2 | Episode 333 | Reward 52.00 | Epsilon 0.2539
Seed 2 | Episode 334 | Reward 53.00 | Epsilon 0.2535
Seed 2 | Episode 335 | Reward 45.00 | Epsilon 0.2531
Seed 2 | Episode 336 | Reward 57.00 | Epsilon 0.2527
Seed 2 | Episode 337 | Reward 48.00 | Epsilon 0.2523
Seed 2 | Episode 338 | Reward 21.00 | Epsilon 0.2517
Seed 2 | Episode 339 | Reward 43.00 | Epsilon 0.2513
Seed 2 | Episode 340 | Reward 39.00 | Epsilon 0.2508
Seed 2 | Episode 341 | Reward 30.00 | Epsilon 0.2503
Seed 2 | Episode 342 | Reward 28.00 | Epsilon 0.2497
Seed 2 | Episode 343 | Reward 49.00 | Epsilon 0.2493
Seed 2 | Episode 344 | Reward 40.00 | Epsilon 0.2489
Seed 2 | Episode 345 | Reward 41.00 | Epsilon 0.2484
Seed 2 | Episode 346 | Reward 42.00 | Epsilon 0.2480
Seed 2 | Episode 347 | Reward 56.00 | Epsilon 0.2477
Seed 2 | Episode 348 | Reward 57.00 | Epsilon 0.2473
Seed 2 | Episode 349 | Reward 40.00 | Epsilon 0.2469
Seed 2 | Episode 350 | Reward 40.00 | Epsilon 0.2464
Seed 2 | Episode 351 | Reward 43.00 | Epsilon 0.2460
Seed 2 | Episode 352 | Reward 58.00 | Epsilon 0.2457
Seed 2 | Episode 353 | Reward 39.00 | Epsilon 0.2452
Seed 2 | Episode 354 | Reward 47.00 | Epsilon 0.2448
Seed 2 | Episode 355 | Reward 52.00 | Epsilon 0.2445
