starting job
Sun Dec  7 19:44:34 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H100 80GB HBM3          On  |   00000000:46:00.0 Off |                   On |
| N/A   37C    P0            342W /  700W |   21506MiB /  81559MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |              Shared Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                Shared BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0   14   0   0  |              15MiB /  9984MiB    | 16      0 |  1   0    1    0    1 |
|                  |               0MiB /  6185MiB    |           |                       |
+------------------+----------------------------------+-----------+-----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Running seed 4
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Seed 4 | Episode 0 | Reward -300.00 | Epsilon 0.9987
Seed 4 | Episode 29 | Reward -300.00 | Epsilon 0.7705
Seed 4 | Episode 30 | Reward -300.00 | Epsilon 0.7636
Seed 4 | Episode 31 | Reward -300.00 | Epsilon 0.7568
Seed 4 | Episode 32 | Reward -300.00 | Epsilon 0.7500
Seed 4 | Episode 33 | Reward -300.00 | Epsilon 0.7433
Seed 4 | Episode 34 | Reward -300.00 | Epsilon 0.7366
Seed 4 | Episode 35 | Reward -300.00 | Epsilon 0.7300
Seed 4 | Episode 36 | Reward -300.00 | Epsilon 0.7235
Seed 4 | Episode 37 | Reward -300.00 | Epsilon 0.7170
Seed 4 | Episode 38 | Reward -300.00 | Epsilon 0.7106
Seed 4 | Episode 39 | Reward -300.00 | Epsilon 0.7042
Seed 4 | Episode 40 | Reward -300.00 | Epsilon 0.6979
Seed 4 | Episode 41 | Reward -300.00 | Epsilon 0.6916
Seed 4 | Episode 42 | Reward -300.00 | Epsilon 0.6854
Seed 4 | Episode 43 | Reward -300.00 | Epsilon 0.6793
Seed 4 | Episode 44 | Reward -300.00 | Epsilon 0.6732
Seed 4 | Episode 45 | Reward -300.00 | Epsilon 0.6672
Seed 4 | Episode 46 | Reward -300.00 | Epsilon 0.6612
Seed 4 | Episode 47 | Reward -300.00 | Epsilon 0.6553
Seed 4 | Episode 48 | Reward -300.00 | Epsilon 0.6494
Seed 4 | Episode 49 | Reward -300.00 | Epsilon 0.6436
Seed 4 | Episode 50 | Reward -300.00 | Epsilon 0.6378
Seed 4 | Episode 51 | Reward -300.00 | Epsilon 0.6321
Seed 4 | Episode 52 | Reward -300.00 | Epsilon 0.6264
Seed 4 | Episode 53 | Reward -300.00 | Epsilon 0.6208
Seed 4 | Episode 54 | Reward -300.00 | Epsilon 0.6153
Seed 4 | Episode 55 | Reward -300.00 | Epsilon 0.6097
Seed 4 | Episode 56 | Reward -300.00 | Epsilon 0.6043
Seed 4 | Episode 57 | Reward -300.00 | Epsilon 0.5989
Seed 4 | Episode 58 | Reward -300.00 | Epsilon 0.5935
Seed 4 | Episode 59 | Reward -300.00 | Epsilon 0.5882
Seed 4 | Episode 60 | Reward -300.00 | Epsilon 0.5829
Seed 4 | Episode 61 | Reward -300.00 | Epsilon 0.5777
Seed 4 | Episode 62 | Reward -300.00 | Epsilon 0.5725
Seed 4 | Episode 63 | Reward -300.00 | Epsilon 0.5674
Seed 4 | Episode 64 | Reward -300.00 | Epsilon 0.5623
Seed 4 | Episode 65 | Reward -300.00 | Epsilon 0.5573
Seed 4 | Episode 66 | Reward -300.00 | Epsilon 0.5523
Seed 4 | Episode 67 | Reward -300.00 | Epsilon 0.5473
Seed 4 | Episode 68 | Reward -300.00 | Epsilon 0.5424
Seed 4 | Episode 69 | Reward -300.00 | Epsilon 0.5376
Seed 4 | Episode 70 | Reward -300.00 | Epsilon 0.5327
Seed 4 | Episode 71 | Reward -300.00 | Epsilon 0.5280
Seed 4 | Episode 72 | Reward -300.00 | Epsilon 0.5232
Seed 4 | Episode 73 | Reward -300.00 | Epsilon 0.5186
Seed 4 | Episode 74 | Reward -300.00 | Epsilon 0.5139
Seed 4 | Episode 75 | Reward -300.00 | Epsilon 0.5093
Seed 4 | Episode 76 | Reward -300.00 | Epsilon 0.5047
Seed 4 | Episode 77 | Reward -300.00 | Epsilon 0.5002
Seed 4 | Episode 78 | Reward -300.00 | Epsilon 0.4957
Seed 4 | Episode 79 | Reward -300.00 | Epsilon 0.4913
Seed 4 | Episode 80 | Reward -300.00 | Epsilon 0.4869
Seed 4 | Episode 81 | Reward -300.00 | Epsilon 0.4825
Seed 4 | Episode 82 | Reward -300.00 | Epsilon 0.4782
Seed 4 | Episode 83 | Reward -300.00 | Epsilon 0.4739
Seed 4 | Episode 84 | Reward -300.00 | Epsilon 0.4697
Seed 4 | Episode 85 | Reward -300.00 | Epsilon 0.4655
Seed 4 | Episode 86 | Reward -300.00 | Epsilon 0.4613
Seed 4 | Episode 87 | Reward -300.00 | Epsilon 0.4572
Seed 4 | Episode 88 | Reward -300.00 | Epsilon 0.4531
Seed 4 | Episode 89 | Reward -300.00 | Epsilon 0.4490
Seed 4 | Episode 90 | Reward -300.00 | Epsilon 0.4450
Seed 4 | Episode 91 | Reward -300.00 | Epsilon 0.4410
Seed 4 | Episode 92 | Reward -300.00 | Epsilon 0.4370
Seed 4 | Episode 93 | Reward -300.00 | Epsilon 0.4331
Seed 4 | Episode 94 | Reward -300.00 | Epsilon 0.4293
Seed 4 | Episode 95 | Reward -300.00 | Epsilon 0.4254
Seed 4 | Episode 96 | Reward -300.00 | Epsilon 0.4216
Seed 4 | Episode 97 | Reward -300.00 | Epsilon 0.4178
Seed 4 | Episode 98 | Reward -300.00 | Epsilon 0.4141
Seed 4 | Episode 99 | Reward -300.00 | Epsilon 0.4104
Seed 4 | Episode 100 | Reward -300.00 | Epsilon 0.4067
Seed 4 | Episode 101 | Reward -300.00 | Epsilon 0.4030
Seed 4 | Episode 102 | Reward -300.00 | Epsilon 0.3994
Seed 4 | Episode 103 | Reward -300.00 | Epsilon 0.3959
Seed 4 | Episode 104 | Reward -300.00 | Epsilon 0.3923
Seed 4 | Episode 105 | Reward -300.00 | Epsilon 0.3888
Seed 4 | Episode 106 | Reward -300.00 | Epsilon 0.3853
Seed 4 | Episode 107 | Reward -300.00 | Epsilon 0.3819
Seed 4 | Episode 108 | Reward -300.00 | Epsilon 0.3784
Seed 4 | Episode 109 | Reward -300.00 | Epsilon 0.3750
Seed 4 | Episode 110 | Reward -300.00 | Epsilon 0.3717
Seed 4 | Episode 111 | Reward -300.00 | Epsilon 0.3684
Seed 4 | Episode 112 | Reward -300.00 | Epsilon 0.3651
Seed 4 | Episode 113 | Reward -300.00 | Epsilon 0.3618
Seed 4 | Episode 114 | Reward -300.00 | Epsilon 0.3585
Seed 4 | Episode 115 | Reward -300.00 | Epsilon 0.3553
Seed 4 | Episode 116 | Reward -300.00 | Epsilon 0.3521
Seed 4 | Episode 117 | Reward -300.00 | Epsilon 0.3490
Seed 4 | Episode 118 | Reward -300.00 | Epsilon 0.3459
Seed 4 | Episode 119 | Reward -300.00 | Epsilon 0.3428
Seed 4 | Episode 120 | Reward -300.00 | Epsilon 0.3397
Seed 4 | Episode 121 | Reward -300.00 | Epsilon 0.3366
Seed 4 | Episode 122 | Reward -300.00 | Epsilon 0.3336
Seed 4 | Episode 123 | Reward -300.00 | Epsilon 0.3306
Seed 4 | Episode 124 | Reward -300.00 | Epsilon 0.3277
Seed 4 | Episode 125 | Reward -300.00 | Epsilon 0.3247
Seed 4 | Episode 126 | Reward -300.00 | Epsilon 0.3218
Seed 4 | Episode 127 | Reward -300.00 | Epsilon 0.3190
Seed 4 | Episode 128 | Reward -300.00 | Epsilon 0.3161
Seed 4 | Episode 129 | Reward -300.00 | Epsilon 0.3133
Seed 4 | Episode 130 | Reward -300.00 | Epsilon 0.3105
Seed 4 | Episode 131 | Reward -300.00 | Epsilon 0.3077
Seed 4 | Episode 132 | Reward -300.00 | Epsilon 0.3049
Seed 4 | Episode 133 | Reward -300.00 | Epsilon 0.3022
Seed 4 | Episode 134 | Reward -300.00 | Epsilon 0.2995
Seed 4 | Episode 135 | Reward -300.00 | Epsilon 0.2968
Seed 4 | Episode 136 | Reward -300.00 | Epsilon 0.2941
Seed 4 | Episode 137 | Reward -300.00 | Epsilon 0.2915
Seed 4 | Episode 138 | Reward -300.00 | Epsilon 0.2889
Seed 4 | Episode 139 | Reward -300.00 | Epsilon 0.2863
Seed 4 | Episode 140 | Reward -300.00 | Epsilon 0.2837
Seed 4 | Episode 141 | Reward -300.00 | Epsilon 0.2812
Seed 4 | Episode 142 | Reward -300.00 | Epsilon 0.2787
Seed 4 | Episode 143 | Reward -300.00 | Epsilon 0.2762
Seed 4 | Episode 144 | Reward -300.00 | Epsilon 0.2737
Seed 4 | Episode 145 | Reward -300.00 | Epsilon 0.2712
Seed 4 | Episode 146 | Reward -300.00 | Epsilon 0.2688
Seed 4 | Episode 147 | Reward -300.00 | Epsilon 0.2664
Seed 4 | Episode 148 | Reward -300.00 | Epsilon 0.2640
Seed 4 | Episode 149 | Reward -300.00 | Epsilon 0.2617
Seed 4 | Episode 150 | Reward -300.00 | Epsilon 0.2593
Seed 4 | Episode 151 | Reward -300.00 | Epsilon 0.2570
Seed 4 | Episode 152 | Reward -300.00 | Epsilon 0.2547
Seed 4 | Episode 153 | Reward -300.00 | Epsilon 0.2524
Seed 4 | Episode 154 | Reward -300.00 | Epsilon 0.2501
Seed 4 | Episode 155 | Reward -300.00 | Epsilon 0.2479
Seed 4 | Episode 156 | Reward -300.00 | Epsilon 0.2457
Seed 4 | Episode 157 | Reward -300.00 | Epsilon 0.2435
Seed 4 | Episode 158 | Reward -300.00 | Epsilon 0.2413
Seed 4 | Episode 159 | Reward -300.00 | Epsilon 0.2391
Seed 4 | Episode 160 | Reward -300.00 | Epsilon 0.2370
Seed 4 | Episode 161 | Reward -300.00 | Epsilon 0.2349
Seed 4 | Episode 162 | Reward -300.00 | Epsilon 0.2328
Seed 4 | Episode 163 | Reward -300.00 | Epsilon 0.2307
Seed 4 | Episode 164 | Reward -300.00 | Epsilon 0.2286
Seed 4 | Episode 165 | Reward -300.00 | Epsilon 0.2266
Seed 4 | Episode 166 | Reward -300.00 | Epsilon 0.2245
Seed 4 | Episode 167 | Reward -300.00 | Epsilon 0.2225
Seed 4 | Episode 168 | Reward -300.00 | Epsilon 0.2205
Seed 4 | Episode 169 | Reward -300.00 | Epsilon 0.2186
Seed 4 | Episode 170 | Reward -300.00 | Epsilon 0.2166
Seed 4 | Episode 171 | Reward -300.00 | Epsilon 0.2147
Seed 4 | Episode 172 | Reward -300.00 | Epsilon 0.2127
Seed 4 | Episode 173 | Reward -300.00 | Epsilon 0.2108
Seed 4 | Episode 174 | Reward -300.00 | Epsilon 0.2089
Seed 4 | Episode 175 | Reward -300.00 | Epsilon 0.2071
Seed 4 | Episode 176 | Reward -300.00 | Epsilon 0.2052
Seed 4 | Episode 177 | Reward -300.00 | Epsilon 0.2034
Seed 4 | Episode 178 | Reward -300.00 | Epsilon 0.2015
Seed 4 | Episode 179 | Reward -300.00 | Epsilon 0.1997
Seed 4 | Episode 180 | Reward -300.00 | Epsilon 0.1980
Seed 4 | Episode 181 | Reward -300.00 | Epsilon 0.1962
Seed 4 | Episode 182 | Reward -300.00 | Epsilon 0.1944
Seed 4 | Episode 183 | Reward -300.00 | Epsilon 0.1927
Seed 4 | Episode 184 | Reward -300.00 | Epsilon 0.1910
Seed 4 | Episode 185 | Reward -300.00 | Epsilon 0.1892
Seed 4 | Episode 186 | Reward -300.00 | Epsilon 0.1875
Seed 4 | Episode 187 | Reward -300.00 | Epsilon 0.1859
Seed 4 | Episode 188 | Reward -300.00 | Epsilon 0.1842
Seed 4 | Episode 189 | Reward -300.00 | Epsilon 0.1826
Seed 4 | Episode 190 | Reward -300.00 | Epsilon 0.1809
Seed 4 | Episode 191 | Reward -300.00 | Epsilon 0.1793
Seed 4 | Episode 192 | Reward -300.00 | Epsilon 0.1777
Seed 4 | Episode 193 | Reward -300.00 | Epsilon 0.1761
Seed 4 | Episode 194 | Reward -300.00 | Epsilon 0.1745
Seed 4 | Episode 195 | Reward -300.00 | Epsilon 0.1730
Seed 4 | Episode 196 | Reward -300.00 | Epsilon 0.1714
Seed 4 | Episode 197 | Reward -300.00 | Epsilon 0.1699
Seed 4 | Episode 198 | Reward -300.00 | Epsilon 0.1683
Seed 4 | Episode 199 | Reward -300.00 | Epsilon 0.1668
Seed 4 | Episode 200 | Reward -300.00 | Epsilon 0.1653
Seed 4 | Episode 201 | Reward -300.00 | Epsilon 0.1639
Seed 4 | Episode 202 | Reward -300.00 | Epsilon 0.1624
Seed 4 | Episode 203 | Reward -300.00 | Epsilon 0.1609
Seed 4 | Episode 204 | Reward -300.00 | Epsilon 0.1595
Seed 4 | Episode 205 | Reward -300.00 | Epsilon 0.1581
Seed 4 | Episode 206 | Reward -300.00 | Epsilon 0.1567
Seed 4 | Episode 207 | Reward -300.00 | Epsilon 0.1552
Seed 4 | Episode 208 | Reward -300.00 | Epsilon 0.1539
Seed 4 | Episode 209 | Reward -300.00 | Epsilon 0.1525
Seed 4 | Episode 210 | Reward -300.00 | Epsilon 0.1511
Seed 4 | Episode 211 | Reward -300.00 | Epsilon 0.1498
Seed 4 | Episode 212 | Reward -300.00 | Epsilon 0.1484
Seed 4 | Episode 213 | Reward -300.00 | Epsilon 0.1471
Seed 4 | Episode 214 | Reward -300.00 | Epsilon 0.1458
Seed 4 | Episode 215 | Reward -300.00 | Epsilon 0.1445
Seed 4 | Episode 216 | Reward -300.00 | Epsilon 0.1432
Seed 4 | Episode 217 | Reward -300.00 | Epsilon 0.1419
Seed 4 | Episode 218 | Reward -300.00 | Epsilon 0.1406
Seed 4 | Episode 219 | Reward -300.00 | Epsilon 0.1394
Seed 4 | Episode 220 | Reward -300.00 | Epsilon 0.1381
Seed 4 | Episode 221 | Reward -300.00 | Epsilon 0.1369
Seed 4 | Episode 222 | Reward -300.00 | Epsilon 0.1356
Seed 4 | Episode 223 | Reward -300.00 | Epsilon 0.1344
Seed 4 | Episode 224 | Reward -300.00 | Epsilon 0.1332
Seed 4 | Episode 225 | Reward -300.00 | Epsilon 0.1320
Seed 4 | Episode 226 | Reward -300.00 | Epsilon 0.1308
Seed 4 | Episode 227 | Reward -300.00 | Epsilon 0.1297
Seed 4 | Episode 228 | Reward -300.00 | Epsilon 0.1285
Seed 4 | Episode 229 | Reward -300.00 | Epsilon 0.1274
Seed 4 | Episode 230 | Reward -300.00 | Epsilon 0.1262
Seed 4 | Episode 231 | Reward -300.00 | Epsilon 0.1251
Seed 4 | Episode 232 | Reward -300.00 | Epsilon 0.1240
Seed 4 | Episode 233 | Reward -300.00 | Epsilon 0.1229
Seed 4 | Episode 234 | Reward -300.00 | Epsilon 0.1218
Seed 4 | Episode 235 | Reward -300.00 | Epsilon 0.1207
Seed 4 | Episode 236 | Reward -300.00 | Epsilon 0.1196
Seed 4 | Episode 237 | Reward -300.00 | Epsilon 0.1185
Seed 4 | Episode 238 | Reward -300.00 | Epsilon 0.1175
Seed 4 | Episode 239 | Reward -300.00 | Epsilon 0.1164
Seed 4 | Episode 240 | Reward -300.00 | Epsilon 0.1154
Seed 4 | Episode 241 | Reward -300.00 | Epsilon 0.1143
Seed 4 | Episode 242 | Reward -300.00 | Epsilon 0.1133
Seed 4 | Episode 243 | Reward -300.00 | Epsilon 0.1123
Seed 4 | Episode 244 | Reward -300.00 | Epsilon 0.1113
Seed 4 | Episode 245 | Reward -300.00 | Epsilon 0.1103
Seed 4 | Episode 246 | Reward -300.00 | Epsilon 0.1093
Seed 4 | Episode 247 | Reward -300.00 | Epsilon 0.1083
Seed 4 | Episode 248 | Reward -300.00 | Epsilon 0.1073
Seed 4 | Episode 249 | Reward -300.00 | Epsilon 0.1064
Seed 4 | Episode 250 | Reward -300.00 | Epsilon 0.1054
Seed 4 | Episode 251 | Reward -300.00 | Epsilon 0.1045
Seed 4 | Episode 252 | Reward -300.00 | Epsilon 0.1035
Seed 4 | Episode 253 | Reward -300.00 | Epsilon 0.1026
Seed 4 | Episode 254 | Reward -300.00 | Epsilon 0.1017
Seed 4 | Episode 255 | Reward -300.00 | Epsilon 0.1008
Seed 4 | Episode 256 | Reward -300.00 | Epsilon 0.0999
Seed 4 | Episode 257 | Reward -300.00 | Epsilon 0.0990
Seed 4 | Episode 258 | Reward -300.00 | Epsilon 0.0981
Seed 4 | Episode 259 | Reward -300.00 | Epsilon 0.0972
Seed 4 | Episode 260 | Reward -300.00 | Epsilon 0.0964
Seed 4 | Episode 261 | Reward -300.00 | Epsilon 0.0955
Seed 4 | Episode 262 | Reward -300.00 | Epsilon 0.0946
Seed 4 | Episode 263 | Reward -300.00 | Epsilon 0.0938
Seed 4 | Episode 264 | Reward -300.00 | Epsilon 0.0929
Seed 4 | Episode 265 | Reward -300.00 | Epsilon 0.0921
Seed 4 | Episode 266 | Reward -300.00 | Epsilon 0.0913
Seed 4 | Episode 267 | Reward -300.00 | Epsilon 0.0905
Seed 4 | Episode 268 | Reward -300.00 | Epsilon 0.0897
Seed 4 | Episode 269 | Reward -300.00 | Epsilon 0.0889
Seed 4 | Episode 270 | Reward -300.00 | Epsilon 0.0881
Seed 4 | Episode 271 | Reward -300.00 | Epsilon 0.0873
Seed 4 | Episode 272 | Reward -300.00 | Epsilon 0.0865
Seed 4 | Episode 273 | Reward -300.00 | Epsilon 0.0857
Seed 4 | Episode 274 | Reward -300.00 | Epsilon 0.0849
Seed 4 | Episode 275 | Reward -300.00 | Epsilon 0.0842
Seed 4 | Episode 276 | Reward -300.00 | Epsilon 0.0834
Seed 4 | Episode 277 | Reward -300.00 | Epsilon 0.0827
Seed 4 | Episode 278 | Reward -300.00 | Epsilon 0.0819
Seed 4 | Episode 279 | Reward -300.00 | Epsilon 0.0812
Seed 4 | Episode 280 | Reward -300.00 | Epsilon 0.0805
Seed 4 | Episode 281 | Reward -300.00 | Epsilon 0.0798
Seed 4 | Episode 282 | Reward -300.00 | Epsilon 0.0790
Seed 4 | Episode 283 | Reward -300.00 | Epsilon 0.0783
Seed 4 | Episode 284 | Reward -300.00 | Epsilon 0.0776
Seed 4 | Episode 285 | Reward -300.00 | Epsilon 0.0769
Seed 4 | Episode 286 | Reward -300.00 | Epsilon 0.0762
Seed 4 | Episode 287 | Reward -300.00 | Epsilon 0.0756
Seed 4 | Episode 288 | Reward -300.00 | Epsilon 0.0749
Seed 4 | Episode 289 | Reward -300.00 | Epsilon 0.0742
Seed 4 | Episode 290 | Reward -300.00 | Epsilon 0.0736
Seed 4 | Episode 291 | Reward -300.00 | Epsilon 0.0729
Seed 4 | Episode 292 | Reward -300.00 | Epsilon 0.0722
Seed 4 | Episode 293 | Reward -300.00 | Epsilon 0.0716
Seed 4 | Episode 294 | Reward -300.00 | Epsilon 0.0710
Seed 4 | Episode 295 | Reward -300.00 | Epsilon 0.0703
Seed 4 | Episode 296 | Reward -300.00 | Epsilon 0.0697
Seed 4 | Episode 297 | Reward -300.00 | Epsilon 0.0691
Seed 4 | Episode 298 | Reward -300.00 | Epsilon 0.0684
Seed 4 | Episode 299 | Reward -300.00 | Epsilon 0.0678
Seed 4 | Episode 300 | Reward -300.00 | Epsilon 0.0672
Seed 4 | Episode 301 | Reward -300.00 | Epsilon 0.0666
Seed 4 | Episode 302 | Reward -300.00 | Epsilon 0.0660
Seed 4 | Episode 303 | Reward -300.00 | Epsilon 0.0654
Seed 4 | Episode 304 | Reward -300.00 | Epsilon 0.0648
Seed 4 | Episode 305 | Reward -300.00 | Epsilon 0.0643
Seed 4 | Episode 306 | Reward -300.00 | Epsilon 0.0637
Seed 4 | Episode 307 | Reward -300.00 | Epsilon 0.0631
Seed 4 | Episode 308 | Reward -300.00 | Epsilon 0.0626
Seed 4 | Episode 309 | Reward -300.00 | Epsilon 0.0620
Seed 4 | Episode 310 | Reward -300.00 | Epsilon 0.0614
Seed 4 | Episode 311 | Reward -300.00 | Epsilon 0.0609
Seed 4 | Episode 312 | Reward -300.00 | Epsilon 0.0603
Seed 4 | Episode 313 | Reward -300.00 | Epsilon 0.0598
Seed 4 | Episode 314 | Reward -300.00 | Epsilon 0.0593
Seed 4 | Episode 315 | Reward -300.00 | Epsilon 0.0587
Seed 4 | Episode 316 | Reward 49.00 | Epsilon 0.0586
Seed 4 | Episode 317 | Reward -300.00 | Epsilon 0.0581
Seed 4 | Episode 318 | Reward -300.00 | Epsilon 0.0576
Seed 4 | Episode 319 | Reward -300.00 | Epsilon 0.0571
Seed 4 | Episode 320 | Reward -300.00 | Epsilon 0.0566
Seed 4 | Episode 321 | Reward -300.00 | Epsilon 0.0561
Seed 4 | Episode 322 | Reward -300.00 | Epsilon 0.0556
Seed 4 | Episode 323 | Reward -300.00 | Epsilon 0.0551
Seed 4 | Episode 324 | Reward -300.00 | Epsilon 0.0546
Seed 4 | Episode 325 | Reward -300.00 | Epsilon 0.0541
Seed 4 | Episode 326 | Reward -300.00 | Epsilon 0.0536
Seed 4 | Episode 327 | Reward -300.00 | Epsilon 0.0531
Seed 4 | Episode 328 | Reward -300.00 | Epsilon 0.0526
Seed 4 | Episode 329 | Reward -300.00 | Epsilon 0.0522
Seed 4 | Episode 330 | Reward -300.00 | Epsilon 0.0517
Seed 4 | Episode 331 | Reward -300.00 | Epsilon 0.0512
Seed 4 | Episode 332 | Reward -300.00 | Epsilon 0.0508
Seed 4 | Episode 333 | Reward -300.00 | Epsilon 0.0503
Seed 4 | Episode 334 | Reward -300.00 | Epsilon 0.0499
Seed 4 | Episode 335 | Reward -300.00 | Epsilon 0.0494
Seed 4 | Episode 336 | Reward -300.00 | Epsilon 0.0490
Seed 4 | Episode 337 | Reward -300.00 | Epsilon 0.0485
Seed 4 | Episode 338 | Reward -300.00 | Epsilon 0.0481
Seed 4 | Episode 339 | Reward -300.00 | Epsilon 0.0477
Seed 4 | Episode 340 | Reward -300.00 | Epsilon 0.0472
Seed 4 | Episode 341 | Reward -300.00 | Epsilon 0.0468
Seed 4 | Episode 342 | Reward -300.00 | Epsilon 0.0464
Seed 4 | Episode 343 | Reward -300.00 | Epsilon 0.0460
Seed 4 | Episode 344 | Reward -300.00 | Epsilon 0.0456
Seed 4 | Episode 345 | Reward -300.00 | Epsilon 0.0452
Seed 4 | Episode 346 | Reward -300.00 | Epsilon 0.0448
Seed 4 | Episode 347 | Reward -300.00 | Epsilon 0.0444
Seed 4 | Episode 348 | Reward -300.00 | Epsilon 0.0440
Seed 4 | Episode 349 | Reward -300.00 | Epsilon 0.0436
Seed 4 | Episode 350 | Reward -300.00 | Epsilon 0.0432
Seed 4 | Episode 351 | Reward -300.00 | Epsilon 0.0428
Seed 4 | Episode 352 | Reward -300.00 | Epsilon 0.0424
Seed 4 | Episode 353 | Reward -300.00 | Epsilon 0.0420
Seed 4 | Episode 354 | Reward -300.00 | Epsilon 0.0417
Seed 4 | Episode 355 | Reward -300.00 | Epsilon 0.0413
