starting job
Sun Dec  7 19:51:22 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H100 80GB HBM3          On  |   00000000:46:00.0 Off |                   On |
| N/A   24C    P0            114W /  700W |     411MiB /  81559MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |              Shared Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                Shared BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0   10   0   0  |              15MiB /  9984MiB    | 16      0 |  1   0    1    0    1 |
|                  |               0MiB /  6185MiB    |           |                       |
+------------------+----------------------------------+-----------+-----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Running seed 15
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Seed 15 | Episode 0 | Reward -300.00 | Epsilon 0.9987
Seed 15 | Episode 29 | Reward -300.00 | Epsilon 0.7692
Seed 15 | Episode 30 | Reward -300.00 | Epsilon 0.7623
Seed 15 | Episode 31 | Reward -300.00 | Epsilon 0.7555
Seed 15 | Episode 32 | Reward -300.00 | Epsilon 0.7487
Seed 15 | Episode 33 | Reward -300.00 | Epsilon 0.7420
Seed 15 | Episode 34 | Reward -300.00 | Epsilon 0.7354
Seed 15 | Episode 35 | Reward -300.00 | Epsilon 0.7288
Seed 15 | Episode 36 | Reward -300.00 | Epsilon 0.7223
Seed 15 | Episode 37 | Reward -300.00 | Epsilon 0.7158
Seed 15 | Episode 38 | Reward -300.00 | Epsilon 0.7094
Seed 15 | Episode 39 | Reward -300.00 | Epsilon 0.7030
Seed 15 | Episode 40 | Reward -300.00 | Epsilon 0.6967
Seed 15 | Episode 41 | Reward -300.00 | Epsilon 0.6905
Seed 15 | Episode 42 | Reward -300.00 | Epsilon 0.6843
Seed 15 | Episode 43 | Reward -300.00 | Epsilon 0.6782
Seed 15 | Episode 44 | Reward -300.00 | Epsilon 0.6721
Seed 15 | Episode 45 | Reward -300.00 | Epsilon 0.6661
Seed 15 | Episode 46 | Reward -300.00 | Epsilon 0.6601
Seed 15 | Episode 47 | Reward -300.00 | Epsilon 0.6542
Seed 15 | Episode 48 | Reward -300.00 | Epsilon 0.6483
Seed 15 | Episode 49 | Reward -300.00 | Epsilon 0.6425
Seed 15 | Episode 50 | Reward -300.00 | Epsilon 0.6368
Seed 15 | Episode 51 | Reward -300.00 | Epsilon 0.6311
Seed 15 | Episode 52 | Reward -300.00 | Epsilon 0.6254
Seed 15 | Episode 53 | Reward -300.00 | Epsilon 0.6198
Seed 15 | Episode 54 | Reward -300.00 | Epsilon 0.6142
Seed 15 | Episode 55 | Reward -300.00 | Epsilon 0.6087
Seed 15 | Episode 56 | Reward -300.00 | Epsilon 0.6033
Seed 15 | Episode 57 | Reward -300.00 | Epsilon 0.5979
Seed 15 | Episode 58 | Reward -300.00 | Epsilon 0.5925
Seed 15 | Episode 59 | Reward -300.00 | Epsilon 0.5872
Seed 15 | Episode 60 | Reward -300.00 | Epsilon 0.5820
Seed 15 | Episode 61 | Reward -300.00 | Epsilon 0.5767
Seed 15 | Episode 62 | Reward -300.00 | Epsilon 0.5716
Seed 15 | Episode 63 | Reward -300.00 | Epsilon 0.5665
Seed 15 | Episode 64 | Reward -300.00 | Epsilon 0.5614
Seed 15 | Episode 65 | Reward -300.00 | Epsilon 0.5563
Seed 15 | Episode 66 | Reward -300.00 | Epsilon 0.5514
Seed 15 | Episode 67 | Reward -300.00 | Epsilon 0.5464
Seed 15 | Episode 68 | Reward -300.00 | Epsilon 0.5415
Seed 15 | Episode 69 | Reward -300.00 | Epsilon 0.5367
Seed 15 | Episode 70 | Reward -300.00 | Epsilon 0.5319
Seed 15 | Episode 71 | Reward -300.00 | Epsilon 0.5271
Seed 15 | Episode 72 | Reward -300.00 | Epsilon 0.5224
Seed 15 | Episode 73 | Reward -300.00 | Epsilon 0.5177
Seed 15 | Episode 74 | Reward -300.00 | Epsilon 0.5131
Seed 15 | Episode 75 | Reward -300.00 | Epsilon 0.5085
Seed 15 | Episode 76 | Reward -300.00 | Epsilon 0.5039
Seed 15 | Episode 77 | Reward -300.00 | Epsilon 0.4994
Seed 15 | Episode 78 | Reward -300.00 | Epsilon 0.4949
Seed 15 | Episode 79 | Reward -300.00 | Epsilon 0.4905
Seed 15 | Episode 80 | Reward -300.00 | Epsilon 0.4861
Seed 15 | Episode 81 | Reward -300.00 | Epsilon 0.4817
Seed 15 | Episode 82 | Reward -300.00 | Epsilon 0.4774
Seed 15 | Episode 83 | Reward -300.00 | Epsilon 0.4731
Seed 15 | Episode 84 | Reward -300.00 | Epsilon 0.4689
Seed 15 | Episode 85 | Reward -300.00 | Epsilon 0.4647
Seed 15 | Episode 86 | Reward -300.00 | Epsilon 0.4605
Seed 15 | Episode 87 | Reward -300.00 | Epsilon 0.4564
Seed 15 | Episode 88 | Reward -300.00 | Epsilon 0.4523
Seed 15 | Episode 89 | Reward -300.00 | Epsilon 0.4483
Seed 15 | Episode 90 | Reward -300.00 | Epsilon 0.4443
Seed 15 | Episode 91 | Reward -300.00 | Epsilon 0.4403
Seed 15 | Episode 92 | Reward -300.00 | Epsilon 0.4363
Seed 15 | Episode 93 | Reward -300.00 | Epsilon 0.4324
Seed 15 | Episode 94 | Reward -300.00 | Epsilon 0.4285
Seed 15 | Episode 95 | Reward -300.00 | Epsilon 0.4247
Seed 15 | Episode 96 | Reward -125.00 | Epsilon 0.4218
Seed 15 | Episode 97 | Reward -300.00 | Epsilon 0.4181
Seed 15 | Episode 98 | Reward -300.00 | Epsilon 0.4143
Seed 15 | Episode 99 | Reward -300.00 | Epsilon 0.4106
Seed 15 | Episode 100 | Reward -300.00 | Epsilon 0.4069
Seed 15 | Episode 101 | Reward -300.00 | Epsilon 0.4033
Seed 15 | Episode 102 | Reward -300.00 | Epsilon 0.3997
Seed 15 | Episode 103 | Reward -300.00 | Epsilon 0.3961
Seed 15 | Episode 104 | Reward -300.00 | Epsilon 0.3925
Seed 15 | Episode 105 | Reward -300.00 | Epsilon 0.3890
Seed 15 | Episode 106 | Reward -300.00 | Epsilon 0.3855
Seed 15 | Episode 107 | Reward -300.00 | Epsilon 0.3821
Seed 15 | Episode 108 | Reward -300.00 | Epsilon 0.3786
Seed 15 | Episode 109 | Reward -300.00 | Epsilon 0.3753
Seed 15 | Episode 110 | Reward -300.00 | Epsilon 0.3719
Seed 15 | Episode 111 | Reward -300.00 | Epsilon 0.3686
Seed 15 | Episode 112 | Reward -300.00 | Epsilon 0.3653
Seed 15 | Episode 113 | Reward -300.00 | Epsilon 0.3620
Seed 15 | Episode 114 | Reward -300.00 | Epsilon 0.3587
Seed 15 | Episode 115 | Reward -300.00 | Epsilon 0.3555
Seed 15 | Episode 116 | Reward -300.00 | Epsilon 0.3523
Seed 15 | Episode 117 | Reward -300.00 | Epsilon 0.3492
Seed 15 | Episode 118 | Reward -300.00 | Epsilon 0.3461
Seed 15 | Episode 119 | Reward -300.00 | Epsilon 0.3430
Seed 15 | Episode 120 | Reward -300.00 | Epsilon 0.3399
Seed 15 | Episode 121 | Reward -300.00 | Epsilon 0.3368
Seed 15 | Episode 122 | Reward -300.00 | Epsilon 0.3338
Seed 15 | Episode 123 | Reward -300.00 | Epsilon 0.3308
Seed 15 | Episode 124 | Reward -300.00 | Epsilon 0.3279
Seed 15 | Episode 125 | Reward -300.00 | Epsilon 0.3249
Seed 15 | Episode 126 | Reward -300.00 | Epsilon 0.3220
Seed 15 | Episode 127 | Reward -300.00 | Epsilon 0.3191
Seed 15 | Episode 128 | Reward -300.00 | Epsilon 0.3163
Seed 15 | Episode 129 | Reward -300.00 | Epsilon 0.3134
Seed 15 | Episode 130 | Reward -300.00 | Epsilon 0.3106
Seed 15 | Episode 131 | Reward -300.00 | Epsilon 0.3078
Seed 15 | Episode 132 | Reward -300.00 | Epsilon 0.3051
Seed 15 | Episode 133 | Reward -300.00 | Epsilon 0.3024
Seed 15 | Episode 134 | Reward -300.00 | Epsilon 0.2996
Seed 15 | Episode 135 | Reward -300.00 | Epsilon 0.2970
Seed 15 | Episode 136 | Reward -300.00 | Epsilon 0.2943
Seed 15 | Episode 137 | Reward -300.00 | Epsilon 0.2917
Seed 15 | Episode 138 | Reward -300.00 | Epsilon 0.2891
Seed 15 | Episode 139 | Reward -300.00 | Epsilon 0.2865
Seed 15 | Episode 140 | Reward -300.00 | Epsilon 0.2839
Seed 15 | Episode 141 | Reward -300.00 | Epsilon 0.2814
Seed 15 | Episode 142 | Reward -300.00 | Epsilon 0.2788
Seed 15 | Episode 143 | Reward -300.00 | Epsilon 0.2763
Seed 15 | Episode 144 | Reward -300.00 | Epsilon 0.2739
Seed 15 | Episode 145 | Reward -300.00 | Epsilon 0.2714
Seed 15 | Episode 146 | Reward -300.00 | Epsilon 0.2690
Seed 15 | Episode 147 | Reward -300.00 | Epsilon 0.2666
Seed 15 | Episode 148 | Reward -300.00 | Epsilon 0.2642
Seed 15 | Episode 149 | Reward -300.00 | Epsilon 0.2618
Seed 15 | Episode 150 | Reward -300.00 | Epsilon 0.2595
Seed 15 | Episode 151 | Reward -300.00 | Epsilon 0.2571
Seed 15 | Episode 152 | Reward -300.00 | Epsilon 0.2548
Seed 15 | Episode 153 | Reward -300.00 | Epsilon 0.2525
Seed 15 | Episode 154 | Reward -300.00 | Epsilon 0.2503
Seed 15 | Episode 155 | Reward -300.00 | Epsilon 0.2480
Seed 15 | Episode 156 | Reward -300.00 | Epsilon 0.2458
Seed 15 | Episode 157 | Reward -300.00 | Epsilon 0.2436
Seed 15 | Episode 158 | Reward -300.00 | Epsilon 0.2414
Seed 15 | Episode 159 | Reward -300.00 | Epsilon 0.2393
Seed 15 | Episode 160 | Reward -300.00 | Epsilon 0.2371
Seed 15 | Episode 161 | Reward -300.00 | Epsilon 0.2350
Seed 15 | Episode 162 | Reward -300.00 | Epsilon 0.2329
Seed 15 | Episode 163 | Reward -300.00 | Epsilon 0.2308
Seed 15 | Episode 164 | Reward -300.00 | Epsilon 0.2287
Seed 15 | Episode 165 | Reward -300.00 | Epsilon 0.2267
Seed 15 | Episode 166 | Reward -300.00 | Epsilon 0.2247
Seed 15 | Episode 167 | Reward -300.00 | Epsilon 0.2227
Seed 15 | Episode 168 | Reward -300.00 | Epsilon 0.2207
Seed 15 | Episode 169 | Reward -300.00 | Epsilon 0.2187
Seed 15 | Episode 170 | Reward -300.00 | Epsilon 0.2167
Seed 15 | Episode 171 | Reward -300.00 | Epsilon 0.2148
Seed 15 | Episode 172 | Reward -300.00 | Epsilon 0.2129
Seed 15 | Episode 173 | Reward -300.00 | Epsilon 0.2109
Seed 15 | Episode 174 | Reward -300.00 | Epsilon 0.2091
Seed 15 | Episode 175 | Reward -300.00 | Epsilon 0.2072
Seed 15 | Episode 176 | Reward -300.00 | Epsilon 0.2053
Seed 15 | Episode 177 | Reward -300.00 | Epsilon 0.2035
Seed 15 | Episode 178 | Reward -300.00 | Epsilon 0.2017
Seed 15 | Episode 179 | Reward -300.00 | Epsilon 0.1999
Seed 15 | Episode 180 | Reward -300.00 | Epsilon 0.1981
Seed 15 | Episode 181 | Reward -300.00 | Epsilon 0.1963
Seed 15 | Episode 182 | Reward -300.00 | Epsilon 0.1945
Seed 15 | Episode 183 | Reward -300.00 | Epsilon 0.1928
Seed 15 | Episode 184 | Reward -300.00 | Epsilon 0.1911
Seed 15 | Episode 185 | Reward -300.00 | Epsilon 0.1894
Seed 15 | Episode 186 | Reward -300.00 | Epsilon 0.1877
Seed 15 | Episode 187 | Reward -300.00 | Epsilon 0.1860
Seed 15 | Episode 188 | Reward -300.00 | Epsilon 0.1843
Seed 15 | Episode 189 | Reward -300.00 | Epsilon 0.1827
Seed 15 | Episode 190 | Reward -300.00 | Epsilon 0.1810
Seed 15 | Episode 191 | Reward -300.00 | Epsilon 0.1794
Seed 15 | Episode 192 | Reward -300.00 | Epsilon 0.1778
Seed 15 | Episode 193 | Reward -300.00 | Epsilon 0.1762
Seed 15 | Episode 194 | Reward -300.00 | Epsilon 0.1746
Seed 15 | Episode 195 | Reward -300.00 | Epsilon 0.1731
Seed 15 | Episode 196 | Reward -300.00 | Epsilon 0.1715
Seed 15 | Episode 197 | Reward -300.00 | Epsilon 0.1700
Seed 15 | Episode 198 | Reward -300.00 | Epsilon 0.1684
Seed 15 | Episode 199 | Reward -300.00 | Epsilon 0.1669
Seed 15 | Episode 200 | Reward -300.00 | Epsilon 0.1654
Seed 15 | Episode 201 | Reward -300.00 | Epsilon 0.1640
Seed 15 | Episode 202 | Reward -300.00 | Epsilon 0.1625
Seed 15 | Episode 203 | Reward -300.00 | Epsilon 0.1610
Seed 15 | Episode 204 | Reward -300.00 | Epsilon 0.1596
Seed 15 | Episode 205 | Reward -300.00 | Epsilon 0.1582
Seed 15 | Episode 206 | Reward -300.00 | Epsilon 0.1567
Seed 15 | Episode 207 | Reward -300.00 | Epsilon 0.1553
Seed 15 | Episode 208 | Reward -300.00 | Epsilon 0.1539
Seed 15 | Episode 209 | Reward -300.00 | Epsilon 0.1526
Seed 15 | Episode 210 | Reward -300.00 | Epsilon 0.1512
Seed 15 | Episode 211 | Reward -300.00 | Epsilon 0.1498
Seed 15 | Episode 212 | Reward -300.00 | Epsilon 0.1485
Seed 15 | Episode 213 | Reward -300.00 | Epsilon 0.1472
Seed 15 | Episode 214 | Reward -300.00 | Epsilon 0.1459
Seed 15 | Episode 215 | Reward -300.00 | Epsilon 0.1445
Seed 15 | Episode 216 | Reward -300.00 | Epsilon 0.1433
Seed 15 | Episode 217 | Reward -300.00 | Epsilon 0.1420
Seed 15 | Episode 218 | Reward -300.00 | Epsilon 0.1407
Seed 15 | Episode 219 | Reward -300.00 | Epsilon 0.1394
Seed 15 | Episode 220 | Reward -300.00 | Epsilon 0.1382
Seed 15 | Episode 221 | Reward -300.00 | Epsilon 0.1369
Seed 15 | Episode 222 | Reward -300.00 | Epsilon 0.1357
Seed 15 | Episode 223 | Reward -300.00 | Epsilon 0.1345
Seed 15 | Episode 224 | Reward -300.00 | Epsilon 0.1333
Seed 15 | Episode 225 | Reward -300.00 | Epsilon 0.1321
Seed 15 | Episode 226 | Reward -300.00 | Epsilon 0.1309
Seed 15 | Episode 227 | Reward -300.00 | Epsilon 0.1297
Seed 15 | Episode 228 | Reward -300.00 | Epsilon 0.1286
Seed 15 | Episode 229 | Reward -300.00 | Epsilon 0.1274
Seed 15 | Episode 230 | Reward -300.00 | Epsilon 0.1263
Seed 15 | Episode 231 | Reward -300.00 | Epsilon 0.1252
Seed 15 | Episode 232 | Reward -300.00 | Epsilon 0.1240
Seed 15 | Episode 233 | Reward -300.00 | Epsilon 0.1229
Seed 15 | Episode 234 | Reward -300.00 | Epsilon 0.1218
Seed 15 | Episode 235 | Reward -300.00 | Epsilon 0.1207
Seed 15 | Episode 236 | Reward -300.00 | Epsilon 0.1197
Seed 15 | Episode 237 | Reward -300.00 | Epsilon 0.1186
Seed 15 | Episode 238 | Reward -300.00 | Epsilon 0.1175
Seed 15 | Episode 239 | Reward -300.00 | Epsilon 0.1165
Seed 15 | Episode 240 | Reward -300.00 | Epsilon 0.1154
Seed 15 | Episode 241 | Reward -300.00 | Epsilon 0.1144
Seed 15 | Episode 242 | Reward -300.00 | Epsilon 0.1134
Seed 15 | Episode 243 | Reward -300.00 | Epsilon 0.1123
Seed 15 | Episode 244 | Reward -300.00 | Epsilon 0.1113
Seed 15 | Episode 245 | Reward -300.00 | Epsilon 0.1103
Seed 15 | Episode 246 | Reward -300.00 | Epsilon 0.1094
Seed 15 | Episode 247 | Reward -300.00 | Epsilon 0.1084
Seed 15 | Episode 248 | Reward -300.00 | Epsilon 0.1074
Seed 15 | Episode 249 | Reward -300.00 | Epsilon 0.1064
Seed 15 | Episode 250 | Reward -300.00 | Epsilon 0.1055
Seed 15 | Episode 251 | Reward -300.00 | Epsilon 0.1045
Seed 15 | Episode 252 | Reward -300.00 | Epsilon 0.1036
Seed 15 | Episode 253 | Reward -300.00 | Epsilon 0.1027
Seed 15 | Episode 254 | Reward -300.00 | Epsilon 0.1018
Seed 15 | Episode 255 | Reward -300.00 | Epsilon 0.1008
Seed 15 | Episode 256 | Reward -300.00 | Epsilon 0.0999
Seed 15 | Episode 257 | Reward -300.00 | Epsilon 0.0990
Seed 15 | Episode 258 | Reward -300.00 | Epsilon 0.0982
Seed 15 | Episode 259 | Reward -300.00 | Epsilon 0.0973
Seed 15 | Episode 260 | Reward -300.00 | Epsilon 0.0964
Seed 15 | Episode 261 | Reward -300.00 | Epsilon 0.0955
Seed 15 | Episode 262 | Reward -300.00 | Epsilon 0.0947
Seed 15 | Episode 263 | Reward -300.00 | Epsilon 0.0938
Seed 15 | Episode 264 | Reward -300.00 | Epsilon 0.0930
Seed 15 | Episode 265 | Reward -300.00 | Epsilon 0.0922
Seed 15 | Episode 266 | Reward -300.00 | Epsilon 0.0913
Seed 15 | Episode 267 | Reward -300.00 | Epsilon 0.0905
Seed 15 | Episode 268 | Reward -300.00 | Epsilon 0.0897
Seed 15 | Episode 269 | Reward -300.00 | Epsilon 0.0889
Seed 15 | Episode 270 | Reward -300.00 | Epsilon 0.0881
Seed 15 | Episode 271 | Reward -300.00 | Epsilon 0.0873
Seed 15 | Episode 272 | Reward -300.00 | Epsilon 0.0865
Seed 15 | Episode 273 | Reward -300.00 | Epsilon 0.0858
Seed 15 | Episode 274 | Reward -300.00 | Epsilon 0.0850
Seed 15 | Episode 275 | Reward -300.00 | Epsilon 0.0842
Seed 15 | Episode 276 | Reward -300.00 | Epsilon 0.0835
Seed 15 | Episode 277 | Reward -300.00 | Epsilon 0.0827
Seed 15 | Episode 278 | Reward -300.00 | Epsilon 0.0820
Seed 15 | Episode 279 | Reward -300.00 | Epsilon 0.0813
Seed 15 | Episode 280 | Reward -300.00 | Epsilon 0.0805
Seed 15 | Episode 281 | Reward -300.00 | Epsilon 0.0798
Seed 15 | Episode 282 | Reward -300.00 | Epsilon 0.0791
Seed 15 | Episode 283 | Reward -300.00 | Epsilon 0.0784
Seed 15 | Episode 284 | Reward -300.00 | Epsilon 0.0777
Seed 15 | Episode 285 | Reward -300.00 | Epsilon 0.0770
Seed 15 | Episode 286 | Reward -300.00 | Epsilon 0.0763
Seed 15 | Episode 287 | Reward -300.00 | Epsilon 0.0756
Seed 15 | Episode 288 | Reward -300.00 | Epsilon 0.0749
Seed 15 | Episode 289 | Reward -300.00 | Epsilon 0.0743
Seed 15 | Episode 290 | Reward -300.00 | Epsilon 0.0736
Seed 15 | Episode 291 | Reward -300.00 | Epsilon 0.0729
Seed 15 | Episode 292 | Reward -300.00 | Epsilon 0.0723
Seed 15 | Episode 293 | Reward -300.00 | Epsilon 0.0716
Seed 15 | Episode 294 | Reward -300.00 | Epsilon 0.0710
Seed 15 | Episode 295 | Reward -300.00 | Epsilon 0.0704
Seed 15 | Episode 296 | Reward -300.00 | Epsilon 0.0697
Seed 15 | Episode 297 | Reward -300.00 | Epsilon 0.0691
Seed 15 | Episode 298 | Reward -300.00 | Epsilon 0.0685
Seed 15 | Episode 299 | Reward -300.00 | Epsilon 0.0679
Seed 15 | Episode 300 | Reward -300.00 | Epsilon 0.0673
Seed 15 | Episode 301 | Reward -300.00 | Epsilon 0.0667
Seed 15 | Episode 302 | Reward -300.00 | Epsilon 0.0661
Seed 15 | Episode 303 | Reward -300.00 | Epsilon 0.0655
Seed 15 | Episode 304 | Reward -300.00 | Epsilon 0.0649
Seed 15 | Episode 305 | Reward -300.00 | Epsilon 0.0643
Seed 15 | Episode 306 | Reward -300.00 | Epsilon 0.0637
Seed 15 | Episode 307 | Reward -300.00 | Epsilon 0.0632
Seed 15 | Episode 308 | Reward -300.00 | Epsilon 0.0626
Seed 15 | Episode 309 | Reward -300.00 | Epsilon 0.0620
Seed 15 | Episode 310 | Reward -300.00 | Epsilon 0.0615
Seed 15 | Episode 311 | Reward -300.00 | Epsilon 0.0609
Seed 15 | Episode 312 | Reward -300.00 | Epsilon 0.0604
Seed 15 | Episode 313 | Reward -300.00 | Epsilon 0.0598
Seed 15 | Episode 314 | Reward -300.00 | Epsilon 0.0593
Seed 15 | Episode 315 | Reward -300.00 | Epsilon 0.0588
Seed 15 | Episode 316 | Reward -300.00 | Epsilon 0.0582
Seed 15 | Episode 317 | Reward -300.00 | Epsilon 0.0577
Seed 15 | Episode 318 | Reward -300.00 | Epsilon 0.0572
Seed 15 | Episode 319 | Reward -300.00 | Epsilon 0.0567
Seed 15 | Episode 320 | Reward -300.00 | Epsilon 0.0562
Seed 15 | Episode 321 | Reward -300.00 | Epsilon 0.0557
Seed 15 | Episode 322 | Reward -300.00 | Epsilon 0.0552
Seed 15 | Episode 323 | Reward -300.00 | Epsilon 0.0547
Seed 15 | Episode 324 | Reward -300.00 | Epsilon 0.0542
Seed 15 | Episode 325 | Reward -300.00 | Epsilon 0.0537
Seed 15 | Episode 326 | Reward -300.00 | Epsilon 0.0532
Seed 15 | Episode 327 | Reward -300.00 | Epsilon 0.0528
Seed 15 | Episode 328 | Reward -300.00 | Epsilon 0.0523
Seed 15 | Episode 329 | Reward -300.00 | Epsilon 0.0518
Seed 15 | Episode 330 | Reward -300.00 | Epsilon 0.0513
Seed 15 | Episode 331 | Reward -300.00 | Epsilon 0.0509
Seed 15 | Episode 332 | Reward -300.00 | Epsilon 0.0504
Seed 15 | Episode 333 | Reward -300.00 | Epsilon 0.0500
Seed 15 | Episode 334 | Reward -300.00 | Epsilon 0.0495
Seed 15 | Episode 335 | Reward -300.00 | Epsilon 0.0491
Seed 15 | Episode 336 | Reward -300.00 | Epsilon 0.0486
Seed 15 | Episode 337 | Reward -300.00 | Epsilon 0.0482
Seed 15 | Episode 338 | Reward -300.00 | Epsilon 0.0478
Seed 15 | Episode 339 | Reward -300.00 | Epsilon 0.0474
Seed 15 | Episode 340 | Reward -300.00 | Epsilon 0.0469
Seed 15 | Episode 341 | Reward -300.00 | Epsilon 0.0465
Seed 15 | Episode 342 | Reward -300.00 | Epsilon 0.0461
Seed 15 | Episode 343 | Reward -300.00 | Epsilon 0.0457
Seed 15 | Episode 344 | Reward -300.00 | Epsilon 0.0453
Seed 15 | Episode 345 | Reward -300.00 | Epsilon 0.0449
Seed 15 | Episode 346 | Reward -300.00 | Epsilon 0.0445
Seed 15 | Episode 347 | Reward -300.00 | Epsilon 0.0441
Seed 15 | Episode 348 | Reward -300.00 | Epsilon 0.0437
Seed 15 | Episode 349 | Reward -300.00 | Epsilon 0.0433
Seed 15 | Episode 350 | Reward -300.00 | Epsilon 0.0429
Seed 15 | Episode 351 | Reward -300.00 | Epsilon 0.0425
Seed 15 | Episode 352 | Reward -300.00 | Epsilon 0.0421
Seed 15 | Episode 353 | Reward -300.00 | Epsilon 0.0417
Seed 15 | Episode 354 | Reward -300.00 | Epsilon 0.0414
Seed 15 | Episode 355 | Reward -300.00 | Epsilon 0.0410
